sg_idx,case,sample_rank,recon_index,mat,node,row_type,matched_mse_mean,matched_mse_node,feat_bin_mse,case_recover_mse_mean,case_recover_mse_var,case_feat_bin_mse_mean,case_feat_bin_mse_var
0,case2_zero_count,5,81,[[0.0 0.0 2.0 0.0 0.0 0.0]; [0.0 5.0 3.0 0.0 0.0 5.0]; [0.0 2.0 0.0 0.0 0.0 2.0]; [7.0 0.0 5.0 6.0 3.0 0.0]],9,node,0.00015723747335311822,0.00041367798938772555,0.48,,,,
0,case2_zero_count,5,81,[[0.0 0.0 2.0 0.0 0.0 0.0]; [0.0 5.0 3.0 0.0 0.0 5.0]; [0.0 2.0 0.0 0.0 0.0 2.0]; [7.0 0.0 5.0 6.0 3.0 0.0]],mean,sample_mean,0.00015723747335311822,0.00015723747335311822,0.31958333333333333,,,,
0,case2_zero_count,6,82,[[0.0 0.0 2.0 0.0 0.0 0.0]; [0.0 5.0 7.0 0.0 0.0 5.0]; [0.0 2.0 0.0 0.0 0.0 2.0]; [7.0 0.0 1.0 6.0 3.0 0.0]],2,node,0.0002127427320589969,0.000534552388917531,0.38,,,,
0,case2_zero_count,6,82,[[0.0 0.0 2.0 0.0 0.0 0.0]; [0.0 5.0 7.0 0.0 0.0 5.0]; [0.0 2.0 0.0 0.0 0.0 2.0]; [7.0 0.0 1.0 6.0 3.0 0.0]],3,node,0.0002127427320589969,4.36486006012576e-05,0.43,,,,
0,case2_zero_count,6,82,[[0.0 0.0 2.0 0.0 0.0 0.0]; [0.0 5.0 7.0 0.0 0.0 5.0]; [0.0 2.0 0.0 0.0 0.0 2.0]; [7.0 0.0 1.0 6.0 3.0 0.0]],6,node,0.0002127427320589969,5.211655152535301e-09,0.0,,,,
0,case2_zero_count,6,82,[[0.0 0.0 2.0 0.0 0.0 0.0]; [0.0 5.0 7.0 0.0 0.0 5.0]; [0.0 2.0 0.0 0.0 0.0 2.0]; [7.0 0.0 1.0 6.0 3.0 0.0]],9,node,0.0002127427320589969,0.00027276472706204647,0.48,,,,
0,case2_zero_count,6,82,[[0.0 0.0 2.0 0.0 0.0 0.0]; [0.0 5.0 7.0 0.0 0.0 5.0]; [0.0 2.0 0.0 0.0 0.0 2.0]; [7.0 0.0 1.0 6.0 3.0 0.0]],mean,sample_mean,0.0002127427320589969,0.0002127427320589969,0.3225,,,,
0,case2_zero_count,7,95,[[0.0 0.0 4.0 0.0 0.0 0.0]; [0.0 7.0 4.0 0.0 0.0 7.0]; [1.0 0.0 0.0 0.0 1.0 0.0]; [6.0 0.0 2.0 6.0 2.0 0.0]],2,node,5.960247454266422e-08,2.1432920881173548e-08,0.0,,,,
0,case2_zero_count,7,95,[[0.0 0.0 4.0 0.0 0.0 0.0]; [0.0 7.0 4.0 0.0 0.0 7.0]; [1.0 0.0 0.0 0.0 1.0 0.0]; [6.0 0.0 2.0 6.0 2.0 0.0]],3,node,5.960247454266422e-08,1.2309488721474487e-08,0.0,,,,
0,case2_zero_count,7,95,[[0.0 0.0 4.0 0.0 0.0 0.0]; [0.0 7.0 4.0 0.0 0.0 7.0]; [1.0 0.0 0.0 0.0 1.0 0.0]; [6.0 0.0 2.0 6.0 2.0 0.0]],6,node,5.960247454266422e-08,2.769612005422026e-34,0.0,,,,
0,case2_zero_count,7,95,[[0.0 0.0 4.0 0.0 0.0 0.0]; [0.0 7.0 4.0 0.0 0.0 7.0]; [1.0 0.0 0.0 0.0 1.0 0.0]; [6.0 0.0 2.0 6.0 2.0 0.0]],9,node,5.960247454266422e-08,2.0466748856800887e-07,0.0,,,,
0,case2_zero_count,7,95,[[0.0 0.0 4.0 0.0 0.0 0.0]; [0.0 7.0 4.0 0.0 0.0 7.0]; [1.0 0.0 0.0 0.0 1.0 0.0]; [6.0 0.0 2.0 6.0 2.0 0.0]],mean,sample_mean,5.960247454266422e-08,5.960247454266422e-08,0.0,,,,
0,case2_zero_count,8,100,[[0.0 0.0 2.0 0.0 0.0 0.0]; [1.0 0.0 2.0 0.0 1.0 0.0]; [0.0 7.0 0.0 0.0 0.0 7.0]; [6.0 0.0 6.0 6.0 2.0 0.0]],2,node,1.8786725279207807e-07,5.344920338788291e-07,0.16,,,,
0,case2_zero_count,8,100,[[0.0 0.0 2.0 0.0 0.0 0.0]; [1.0 0.0 2.0 0.0 1.0 0.0]; [0.0 7.0 0.0 0.0 0.0 7.0]; [6.0 0.0 6.0 6.0 2.0 0.0]],3,node,1.8786725279207807e-07,1.2309488721474444e-08,0.0,,,,
0,case2_zero_count,8,100,[[0.0 0.0 2.0 0.0 0.0 0.0]; [1.0 0.0 2.0 0.0 1.0 0.0]; [0.0 7.0 0.0 0.0 0.0 7.0]; [6.0 0.0 6.0 6.0 2.0 0.0]],6,node,1.8786725279207807e-07,5.515246770529333e-35,0.0,,,,
0,case2_zero_count,8,100,[[0.0 0.0 2.0 0.0 0.0 0.0]; [1.0 0.0 2.0 0.0 1.0 0.0]; [0.0 7.0 0.0 0.0 0.0 7.0]; [6.0 0.0 6.0 6.0 2.0 0.0]],9,node,1.8786725279207807e-07,2.046674885680087e-07,0.0,,,,
0,case2_zero_count,8,100,[[0.0 0.0 2.0 0.0 0.0 0.0]; [1.0 0.0 2.0 0.0 1.0 0.0]; [0.0 7.0 0.0 0.0 0.0 7.0]; [6.0 0.0 6.0 6.0 2.0 0.0]],mean,sample_mean,1.8786725279207807e-07,1.8786725279207807e-07,0.04,,,,
0,case2_zero_count,9,105,[[0.0 0.0 4.0 0.0 0.0 0.0]; [0.0 6.0 5.0 0.0 0.0 6.0]; [0.0 1.0 0.0 0.0 0.0 1.0]; [7.0 0.0 1.0 6.0 3.0 0.0]],2,node,0.00016808739755616725,2.726367240079507e-05,0.36,,,,
0,case2_zero_count,9,105,[[0.0 0.0 4.0 0.0 0.0 0.0]; [0.0 6.0 5.0 0.0 0.0 6.0]; [0.0 1.0 0.0 0.0 0.0 1.0]; [7.0 0.0 1.0 6.0 3.0 0.0]],3,node,0.00016808739755616725,0.0006276260595702607,0.4216666666666667,,,,
0,case2_zero_count,9,105,[[0.0 0.0 4.0 0.0 0.0 0.0]; [0.0 6.0 5.0 0.0 0.0 6.0]; [0.0 1.0 0.0 0.0 0.0 1.0]; [7.0 0.0 1.0 6.0 3.0 0.0]],6,node,0.00016808739755616725,5.2116551525353e-09,0.0,,,,
0,case2_zero_count,9,105,[[0.0 0.0 4.0 0.0 0.0 0.0]; [0.0 6.0 5.0 0.0 0.0 6.0]; [0.0 1.0 0.0 0.0 0.0 1.0]; [7.0 0.0 1.0 6.0 3.0 0.0]],9,node,0.00016808739755616725,1.7454646598460676e-05,0.4766666666666667,,,,
0,case2_zero_count,9,105,[[0.0 0.0 4.0 0.0 0.0 0.0]; [0.0 6.0 5.0 0.0 0.0 6.0]; [0.0 1.0 0.0 0.0 0.0 1.0]; [7.0 0.0 1.0 6.0 3.0 0.0]],mean,sample_mean,0.00016808739755616725,0.00016808739755616725,0.3145833333333333,,,,
0,case2_zero_count,10,128,[[0.0 0.0 3.0 0.0 0.0 0.0]; [2.0 0.0 7.0 3.0 0.0 0.0]; [2.0 0.0 0.0 3.0 0.0 0.0]; [3.0 7.0 0.0 0.0 3.0 7.0]],2,node,0.00012136382326665825,6.520971427131319e-05,0.39166666666666666,,,,
0,case2_zero_count,10,128,[[0.0 0.0 3.0 0.0 0.0 0.0]; [2.0 0.0 7.0 3.0 0.0 0.0]; [2.0 0.0 0.0 3.0 0.0 0.0]; [3.0 7.0 0.0 0.0 3.0 7.0]],3,node,0.00012136382326665825,0.00035500860486282885,0.4216666666666667,,,,
0,case2_zero_count,10,128,[[0.0 0.0 3.0 0.0 0.0 0.0]; [2.0 0.0 7.0 3.0 0.0 0.0]; [2.0 0.0 0.0 3.0 0.0 0.0]; [3.0 7.0 0.0 0.0 3.0 7.0]],6,node,0.00012136382326665825,6.522058160114964e-05,0.38,,,,
0,case2_zero_count,10,128,[[0.0 0.0 3.0 0.0 0.0 0.0]; [2.0 0.0 7.0 3.0 0.0 0.0]; [2.0 0.0 0.0 3.0 0.0 0.0]; [3.0 7.0 0.0 0.0 3.0 7.0]],9,node,0.00012136382326665825,1.639233134131475e-08,0.3883333333333333,,,,
0,case2_zero_count,10,128,[[0.0 0.0 3.0 0.0 0.0 0.0]; [2.0 0.0 7.0 3.0 0.0 0.0]; [2.0 0.0 0.0 3.0 0.0 0.0]; [3.0 7.0 0.0 0.0 3.0 7.0]],mean,sample_mean,0.00012136382326665825,0.00012136382326665825,0.39541666666666664,,,,
0,case2_zero_count,11,160,[[0.0 0.0 5.0 0.0 0.0 0.0]; [4.0 0.0 5.0 6.0 0.0 0.0]; [1.0 0.0 0.0 0.0 1.0 0.0]; [2.0 7.0 0.0 0.0 2.0 7.0]],2,node,3.436465533301534e-08,3.761499059121307e-08,0.185,,,,
0,case2_zero_count,11,160,[[0.0 0.0 5.0 0.0 0.0 0.0]; [4.0 0.0 5.0 6.0 0.0 0.0]; [1.0 0.0 0.0 0.0 1.0 0.0]; [2.0 7.0 0.0 0.0 2.0 7.0]],3,node,3.436465533301534e-08,1.2309488721474464e-08,0.0,,,,
0,case2_zero_count,11,160,[[0.0 0.0 5.0 0.0 0.0 0.0]; [4.0 0.0 5.0 6.0 0.0 0.0]; [1.0 0.0 0.0 0.0 1.0 0.0]; [2.0 7.0 0.0 0.0 2.0 7.0]],6,node,3.436465533301534e-08,1.5891988086014468e-34,0.0,,,,
0,case2_zero_count,11,160,[[0.0 0.0 5.0 0.0 0.0 0.0]; [4.0 0.0 5.0 6.0 0.0 0.0]; [1.0 0.0 0.0 0.0 1.0 0.0]; [2.0 7.0 0.0 0.0 2.0 7.0]],9,node,3.436465533301534e-08,8.753414201937385e-08,0.0,,,,
0,case2_zero_count,11,160,[[0.0 0.0 5.0 0.0 0.0 0.0]; [4.0 0.0 5.0 6.0 0.0 0.0]; [1.0 0.0 0.0 0.0 1.0 0.0]; [2.0 7.0 0.0 0.0 2.0 7.0]],mean,sample_mean,3.436465533301534e-08,3.436465533301534e-08,0.04625,,,,
0,case2_zero_count,12,164,[[0.0 0.0 3.0 0.0 0.0 0.0]; [1.0 0.0 2.0 0.0 1.0 0.0]; [0.0 7.0 0.0 0.0 0.0 7.0]; [6.0 0.0 5.0 6.0 2.0 0.0]],2,node,1.0834248650388215e-07,2.163929687260453e-07,0.16,,,,
0,case2_zero_count,12,164,[[0.0 0.0 3.0 0.0 0.0 0.0]; [1.0 0.0 2.0 0.0 1.0 0.0]; [0.0 7.0 0.0 0.0 0.0 7.0]; [6.0 0.0 5.0 6.0 2.0 0.0]],3,node,1.0834248650388215e-07,1.2309488721474459e-08,0.0,,,,
0,case2_zero_count,12,164,[[0.0 0.0 3.0 0.0 0.0 0.0]; [1.0 0.0 2.0 0.0 1.0 0.0]; [0.0 7.0 0.0 0.0 0.0 7.0]; [6.0 0.0 5.0 6.0 2.0 0.0]],6,node,1.0834248650388215e-07,2.6504643714193825e-35,0.0,,,,
0,case2_zero_count,12,164,[[0.0 0.0 3.0 0.0 0.0 0.0]; [1.0 0.0 2.0 0.0 1.0 0.0]; [0.0 7.0 0.0 0.0 0.0 7.0]; [6.0 0.0 5.0 6.0 2.0 0.0]],9,node,1.0834248650388215e-07,2.0466748856800882e-07,0.0,,,,
0,case2_zero_count,12,164,[[0.0 0.0 3.0 0.0 0.0 0.0]; [1.0 0.0 2.0 0.0 1.0 0.0]; [0.0 7.0 0.0 0.0 0.0 7.0]; [6.0 0.0 5.0 6.0 2.0 0.0]],mean,sample_mean,1.0834248650388215e-07,1.0834248650388215e-07,0.04,,,,
0,case2_zero_count,13,197,[[0.0 0.0 4.0 0.0 0.0 0.0]; [0.0 5.0 1.0 0.0 0.0 5.0]; [0.0 2.0 0.0 0.0 0.0 2.0]; [7.0 0.0 5.0 6.0 3.0 0.0]],2,node,6.951007242015561e-05,2.425667944432552e-06,0.33,,,,
0,case2_zero_count,13,197,[[0.0 0.0 4.0 0.0 0.0 0.0]; [0.0 5.0 1.0 0.0 0.0 5.0]; [0.0 2.0 0.0 0.0 0.0 2.0]; [7.0 0.0 5.0 6.0 3.0 0.0]],3,node,6.951007242015561e-05,0.00023757802249533923,0.4216666666666667,,,,
0,case2_zero_count,13,197,[[0.0 0.0 4.0 0.0 0.0 0.0]; [0.0 5.0 1.0 0.0 0.0 5.0]; [0.0 2.0 0.0 0.0 0.0 2.0]; [7.0 0.0 5.0 6.0 3.0 0.0]],6,node,6.951007242015561e-05,5.2116551525353035e-09,0.0,,,,
0,case2_zero_count,13,197,[[0.0 0.0 4.0 0.0 0.0 0.0]; [0.0 5.0 1.0 0.0 0.0 5.0]; [0.0 2.0 0.0 0.0 0.0 2.0]; [7.0 0.0 5.0 6.0 3.0 0.0]],9,node,6.951007242015561e-05,3.803138758569815e-05,0.48,,,,
0,case2_zero_count,13,197,[[0.0 0.0 4.0 0.0 0.0 0.0]; [0.0 5.0 1.0 0.0 0.0 5.0]; [0.0 2.0 0.0 0.0 0.0 2.0]; [7.0 0.0 5.0 6.0 3.0 0.0]],mean,sample_mean,6.951007242015561e-05,6.951007242015561e-05,0.30791666666666667,,,,
0,case2_zero_count,14,221,[[0.0 0.0 3.0 0.0 0.0 0.0]; [0.0 4.0 6.0 0.0 0.0 4.0]; [0.0 3.0 0.0 0.0 0.0 3.0]; [7.0 0.0 1.0 6.0 3.0 0.0]],2,node,0.0001332952694840679,0.00031464252844407237,0.38,,,,
0,case2_zero_count,14,221,[[0.0 0.0 3.0 0.0 0.0 0.0]; [0.0 4.0 6.0 0.0 0.0 4.0]; [0.0 3.0 0.0 0.0 0.0 3.0]; [7.0 0.0 1.0 6.0 3.0 0.0]],3,node,0.0001332952694840679,7.867200162133686e-05,0.43333333333333335,,,,
0,case2_zero_count,14,221,[[0.0 0.0 3.0 0.0 0.0 0.0]; [0.0 4.0 6.0 0.0 0.0 4.0]; [0.0 3.0 0.0 0.0 0.0 3.0]; [7.0 0.0 1.0 6.0 3.0 0.0]],6,node,0.0001332952694840679,5.211655152535306e-09,0.0,,,,
0,case2_zero_count,14,221,[[0.0 0.0 3.0 0.0 0.0 0.0]; [0.0 4.0 6.0 0.0 0.0 4.0]; [0.0 3.0 0.0 0.0 0.0 3.0]; [7.0 0.0 1.0 6.0 3.0 0.0]],9,node,0.0001332952694840679,0.00013986133621570973,0.48,,,,
0,case2_zero_count,14,221,[[0.0 0.0 3.0 0.0 0.0 0.0]; [0.0 4.0 6.0 0.0 0.0 4.0]; [0.0 3.0 0.0 0.0 0.0 3.0]; [7.0 0.0 1.0 6.0 3.0 0.0]],mean,sample_mean,0.0001332952694840679,0.0001332952694840679,0.32333333333333336,,,,
0,case2_zero_count,15,234,[[0.0 0.0 1.0 0.0 0.0 0.0]; [1.0 0.0 5.0 0.0 1.0 0.0]; [0.0 7.0 0.0 0.0 0.0 7.0]; [6.0 0.0 4.0 6.0 2.0 0.0]],2,node,2.391440618173877e-06,9.348785495406025e-06,0.3433333333333333,,,,
0,case2_zero_count,15,234,[[0.0 0.0 1.0 0.0 0.0 0.0]; [1.0 0.0 5.0 0.0 1.0 0.0]; [0.0 7.0 0.0 0.0 0.0 7.0]; [6.0 0.0 4.0 6.0 2.0 0.0]],3,node,2.391440618173877e-06,1.2309488721474449e-08,0.0,,,,
0,case2_zero_count,15,234,[[0.0 0.0 1.0 0.0 0.0 0.0]; [1.0 0.0 5.0 0.0 1.0 0.0]; [0.0 7.0 0.0 0.0 0.0 7.0]; [6.0 0.0 4.0 6.0 2.0 0.0]],6,node,2.391440618173877e-06,4.073857741736965e-34,0.0,,,,
0,case2_zero_count,15,234,[[0.0 0.0 1.0 0.0 0.0 0.0]; [1.0 0.0 5.0 0.0 1.0 0.0]; [0.0 7.0 0.0 0.0 0.0 7.0]; [6.0 0.0 4.0 6.0 2.0 0.0]],9,node,2.391440618173877e-06,2.046674885680092e-07,0.0,,,,
0,case2_zero_count,15,234,[[0.0 0.0 1.0 0.0 0.0 0.0]; [1.0 0.0 5.0 0.0 1.0 0.0]; [0.0 7.0 0.0 0.0 0.0 7.0]; [6.0 0.0 4.0 6.0 2.0 0.0]],mean,sample_mean,2.391440618173877e-06,2.391440618173877e-06,0.08583333333333333,,,,
0,case2_zero_count,16,271,[[0.0 0.0 5.0 0.0 0.0 0.0]; [0.0 7.0 1.0 0.0 0.0 7.0]; [2.0 0.0 0.0 3.0 0.0 0.0]; [5.0 0.0 4.0 3.0 3.0 0.0]],2,node,2.661909015172363e-08,4.2999999743417926e-08,0.16,,,,
0,case2_zero_count,16,271,[[0.0 0.0 5.0 0.0 0.0 0.0]; [0.0 7.0 1.0 0.0 0.0 7.0]; [2.0 0.0 0.0 3.0 0.0 0.0]; [5.0 0.0 4.0 3.0 3.0 0.0]],3,node,2.661909015172363e-08,1.2309488721474479e-08,0.0,,,,
0,case2_zero_count,16,271,[[0.0 0.0 5.0 0.0 0.0 0.0]; [0.0 7.0 1.0 0.0 0.0 7.0]; [2.0 0.0 0.0 3.0 0.0 0.0]; [5.0 0.0 4.0 3.0 3.0 0.0]],6,node,2.661909015172363e-08,5.116687214200211e-08,0.0,,,,
0,case2_zero_count,16,271,[[0.0 0.0 5.0 0.0 0.0 0.0]; [0.0 7.0 1.0 0.0 0.0 7.0]; [2.0 0.0 0.0 3.0 0.0 0.0]; [5.0 0.0 4.0 3.0 3.0 0.0]],9,node,2.661909015172363e-08,2.9932025282103454e-35,0.0,,,,
0,case2_zero_count,16,271,[[0.0 0.0 5.0 0.0 0.0 0.0]; [0.0 7.0 1.0 0.0 0.0 7.0]; [2.0 0.0 0.0 3.0 0.0 0.0]; [5.0 0.0 4.0 3.0 3.0 0.0]],mean,sample_mean,2.661909015172363e-08,2.661909015172363e-08,0.04,,,,
0,case2_zero_count,17,285,[[0.0 0.0 4.0 0.0 0.0 0.0]; [0.0 5.0 6.0 0.0 0.0 5.0]; [3.0 0.0 0.0 0.0 3.0 0.0]; [4.0 2.0 0.0 6.0 0.0 2.0]],2,node,1.409995184654656e-08,3.993743047662781e-08,0.0,,,,
0,case2_zero_count,17,285,[[0.0 0.0 4.0 0.0 0.0 0.0]; [0.0 5.0 6.0 0.0 0.0 5.0]; [3.0 0.0 0.0 0.0 3.0 0.0]; [4.0 2.0 0.0 6.0 0.0 2.0]],3,node,1.409995184654656e-08,1.646237690955843e-08,0.165,,,,
0,case2_zero_count,17,285,[[0.0 0.0 4.0 0.0 0.0 0.0]; [0.0 5.0 6.0 0.0 0.0 5.0]; [3.0 0.0 0.0 0.0 3.0 0.0]; [4.0 2.0 0.0 6.0 0.0 2.0]],6,node,1.409995184654656e-08,7.044660260820132e-35,0.0,,,,
0,case2_zero_count,17,285,[[0.0 0.0 4.0 0.0 0.0 0.0]; [0.0 5.0 6.0 0.0 0.0 5.0]; [3.0 0.0 0.0 0.0 3.0 0.0]; [4.0 2.0 0.0 6.0 0.0 2.0]],9,node,1.409995184654656e-08,1.4511778150410023e-36,0.0,,,,
0,case2_zero_count,17,285,[[0.0 0.0 4.0 0.0 0.0 0.0]; [0.0 5.0 6.0 0.0 0.0 5.0]; [3.0 0.0 0.0 0.0 3.0 0.0]; [4.0 2.0 0.0 6.0 0.0 2.0]],mean,sample_mean,1.409995184654656e-08,1.409995184654656e-08,0.04125,,,,
0,case2_zero_count,18,297,[[0.0 0.0 4.0 0.0 0.0 0.0]; [0.0 4.0 4.0 0.0 0.0 4.0]; [0.0 3.0 0.0 0.0 0.0 3.0]; [7.0 0.0 2.0 6.0 3.0 0.0]],2,node,7.809379805624068e-05,8.269030998230118e-05,0.38,,,,
0,case2_zero_count,18,297,[[0.0 0.0 4.0 0.0 0.0 0.0]; [0.0 4.0 4.0 0.0 0.0 4.0]; [0.0 3.0 0.0 0.0 0.0 3.0]; [7.0 0.0 2.0 6.0 3.0 0.0]],3,node,7.809379805624068e-05,8.268468141150342e-05,0.43166666666666664,,,,
0,case2_zero_count,18,297,[[0.0 0.0 4.0 0.0 0.0 0.0]; [0.0 4.0 4.0 0.0 0.0 4.0]; [0.0 3.0 0.0 0.0 0.0 3.0]; [7.0 0.0 2.0 6.0 3.0 0.0]],6,node,7.809379805624068e-05,5.211655152535302e-09,0.0,,,,
0,case2_zero_count,18,297,[[0.0 0.0 4.0 0.0 0.0 0.0]; [0.0 4.0 4.0 0.0 0.0 4.0]; [0.0 3.0 0.0 0.0 0.0 3.0]; [7.0 0.0 2.0 6.0 3.0 0.0]],9,node,7.809379805624068e-05,0.00014699498917600563,0.48,,,,
0,case2_zero_count,18,297,[[0.0 0.0 4.0 0.0 0.0 0.0]; [0.0 4.0 4.0 0.0 0.0 4.0]; [0.0 3.0 0.0 0.0 0.0 3.0]; [7.0 0.0 2.0 6.0 3.0 0.0]],mean,sample_mean,7.809379805624068e-05,7.809379805624068e-05,0.32291666666666663,,,,
0,case2_zero_count,19,301,[[0.0 0.0 7.0 0.0 0.0 0.0]; [2.0 0.0 3.0 3.0 0.0 0.0]; [2.0 0.0 0.0 3.0 0.0 0.0]; [3.0 7.0 0.0 0.0 3.0 7.0]],2,node,1.3974586011801598e-05,2.559842566635622e-05,0.39,,,,
0,case2_zero_count,19,301,[[0.0 0.0 7.0 0.0 0.0 0.0]; [2.0 0.0 3.0 3.0 0.0 0.0]; [2.0 0.0 0.0 3.0 0.0 0.0]; [3.0 7.0 0.0 0.0 3.0 7.0]],3,node,1.3974586011801598e-05,4.71789573061365e-06,0.405,,,,
0,case2_zero_count,19,301,[[0.0 0.0 7.0 0.0 0.0 0.0]; [2.0 0.0 3.0 3.0 0.0 0.0]; [2.0 0.0 0.0 3.0 0.0 0.0]; [3.0 7.0 0.0 0.0 3.0 7.0]],6,node,1.3974586011801598e-05,2.556563031889521e-05,0.38,,,,
0,case2_zero_count,19,301,[[0.0 0.0 7.0 0.0 0.0 0.0]; [2.0 0.0 3.0 3.0 0.0 0.0]; [2.0 0.0 0.0 3.0 0.0 0.0]; [3.0 7.0 0.0 0.0 3.0 7.0]],9,node,1.3974586011801598e-05,1.639233134131475e-08,0.3883333333333333,,,,
0,case2_zero_count,19,301,[[0.0 0.0 7.0 0.0 0.0 0.0]; [2.0 0.0 3.0 3.0 0.0 0.0]; [2.0 0.0 0.0 3.0 0.0 0.0]; [3.0 7.0 0.0 0.0 3.0 7.0]],mean,sample_mean,1.3974586011801598e-05,1.3974586011801598e-05,0.39083333333333337,,,,
0,case2_zero_count,20,345,[[0.0 0.0 6.0 0.0 0.0 0.0]; [4.0 0.0 4.0 6.0 0.0 0.0]; [2.0 0.0 0.0 0.0 2.0 0.0]; [1.0 7.0 0.0 0.0 1.0 7.0]],2,node,9.806026069632518e-09,2.1443731680844795e-08,0.185,,,,
0,case2_zero_count,20,345,[[0.0 0.0 6.0 0.0 0.0 0.0]; [4.0 0.0 4.0 6.0 0.0 0.0]; [2.0 0.0 0.0 0.0 2.0 0.0]; [1.0 7.0 0.0 0.0 1.0 7.0]],3,node,9.806026069632518e-09,1.2309488721474421e-08,0.0,,,,
0,case2_zero_count,20,345,[[0.0 0.0 6.0 0.0 0.0 0.0]; [4.0 0.0 4.0 6.0 0.0 0.0]; [2.0 0.0 0.0 0.0 2.0 0.0]; [1.0 7.0 0.0 0.0 1.0 7.0]],6,node,9.806026069632518e-09,5.3704742484301866e-36,0.0,,,,
0,case2_zero_count,20,345,[[0.0 0.0 6.0 0.0 0.0 0.0]; [4.0 0.0 4.0 6.0 0.0 0.0]; [2.0 0.0 0.0 0.0 2.0 0.0]; [1.0 7.0 0.0 0.0 1.0 7.0]],9,node,9.806026069632518e-09,5.470883876210857e-09,0.0,,,,
0,case2_zero_count,20,345,[[0.0 0.0 6.0 0.0 0.0 0.0]; [4.0 0.0 4.0 6.0 0.0 0.0]; [2.0 0.0 0.0 0.0 2.0 0.0]; [1.0 7.0 0.0 0.0 1.0 7.0]],mean,sample_mean,9.806026069632518e-09,9.806026069632518e-09,0.04625,,,,
0,case2_zero_count,21,349,[[0.0 0.0 4.0 0.0 0.0 0.0]; [2.0 0.0 2.0 0.0 2.0 0.0]; [0.0 7.0 0.0 0.0 0.0 7.0]; [5.0 0.0 4.0 6.0 1.0 0.0]],2,node,2.2668122167385007e-08,6.557128191256504e-08,0.09166666666666666,,,,
0,case2_zero_count,21,349,[[0.0 0.0 4.0 0.0 0.0 0.0]; [2.0 0.0 2.0 0.0 2.0 0.0]; [0.0 7.0 0.0 0.0 0.0 7.0]; [5.0 0.0 4.0 6.0 1.0 0.0]],3,node,2.2668122167385007e-08,1.2309488721474464e-08,0.0,,,,
0,case2_zero_count,21,349,[[0.0 0.0 4.0 0.0 0.0 0.0]; [2.0 0.0 2.0 0.0 2.0 0.0]; [0.0 7.0 0.0 0.0 0.0 7.0]; [5.0 0.0 4.0 6.0 1.0 0.0]],6,node,2.2668122167385007e-08,1.5747843659544216e-35,0.0,,,,
0,case2_zero_count,21,349,[[0.0 0.0 4.0 0.0 0.0 0.0]; [2.0 0.0 2.0 0.0 2.0 0.0]; [0.0 7.0 0.0 0.0 0.0 7.0]; [5.0 0.0 4.0 6.0 1.0 0.0]],9,node,2.2668122167385007e-08,1.2791718035500528e-08,0.0,,,,
0,case2_zero_count,21,349,[[0.0 0.0 4.0 0.0 0.0 0.0]; [2.0 0.0 2.0 0.0 2.0 0.0]; [0.0 7.0 0.0 0.0 0.0 7.0]; [5.0 0.0 4.0 6.0 1.0 0.0]],mean,sample_mean,2.2668122167385007e-08,2.2668122167385007e-08,0.022916666666666665,,,,
0,case2_zero_count,22,353,[[0.0 0.0 6.0 0.0 0.0 0.0]; [0.0 7.0 3.0 0.0 0.0 7.0]; [2.0 0.0 0.0 3.0 0.0 0.0]; [5.0 0.0 1.0 3.0 3.0 0.0]],2,node,1.8300594160851784e-08,9.726015779930442e-09,0.0,,,,
0,case2_zero_count,22,353,[[0.0 0.0 6.0 0.0 0.0 0.0]; [0.0 7.0 3.0 0.0 0.0 7.0]; [2.0 0.0 0.0 3.0 0.0 0.0]; [5.0 0.0 1.0 3.0 3.0 0.0]],3,node,1.8300594160851784e-08,1.230948872147448e-08,0.0,,,,
0,case2_zero_count,22,353,[[0.0 0.0 6.0 0.0 0.0 0.0]; [0.0 7.0 3.0 0.0 0.0 7.0]; [2.0 0.0 0.0 3.0 0.0 0.0]; [5.0 0.0 1.0 3.0 3.0 0.0]],6,node,1.8300594160851784e-08,5.116687214200222e-08,0.0,,,,
0,case2_zero_count,22,353,[[0.0 0.0 6.0 0.0 0.0 0.0]; [0.0 7.0 3.0 0.0 0.0 7.0]; [2.0 0.0 0.0 3.0 0.0 0.0]; [5.0 0.0 1.0 3.0 3.0 0.0]],9,node,1.8300594160851784e-08,8.030069584993338e-37,0.0,,,,
0,case2_zero_count,22,353,[[0.0 0.0 6.0 0.0 0.0 0.0]; [0.0 7.0 3.0 0.0 0.0 7.0]; [2.0 0.0 0.0 3.0 0.0 0.0]; [5.0 0.0 1.0 3.0 3.0 0.0]],mean,sample_mean,1.8300594160851784e-08,1.8300594160851784e-08,0.0,,,,
0,case2_zero_count,23,368,[[0.0 0.0 5.0 0.0 0.0 0.0]; [0.0 6.0 5.0 0.0 0.0 6.0]; [3.0 0.0 0.0 0.0 3.0 0.0]; [4.0 1.0 0.0 6.0 0.0 1.0]],2,node,5.79398689836195e-09,1.0422786794456025e-08,0.0,,,,
0,case2_zero_count,23,368,[[0.0 0.0 5.0 0.0 0.0 0.0]; [0.0 6.0 5.0 0.0 0.0 6.0]; [3.0 0.0 0.0 0.0 3.0 0.0]; [4.0 1.0 0.0 6.0 0.0 1.0]],3,node,5.79398689836195e-09,1.2753160798991774e-08,0.0,,,,
