sg_idx,case,sample_rank,recon_index,node,row_type,matched_mse_mean,matched_mse_node,ssim,psnr,case_mse_mean,case_mse_var,case_ssim_mean,case_ssim_var,case_psnr_mean,case_psnr_var
0,case2_zero_count,23,368,mean,sample_mean,6.733486791490463e-11,6.733486791490463e-11,0.6186802588713674,20.23607278386786,,,,,,
0,case2_zero_count,24,371,2,node,6.639595490578081e-10,2.0235641380307285e-09,0.29818460957642506,14.036317477217828,,,,,,
0,case2_zero_count,24,371,3,node,6.639595490578081e-10,1.3908351184273754e-10,0.443670579341783,18.318178677508826,,,,,,
0,case2_zero_count,24,371,6,node,6.639595490578081e-10,4.931905463577665e-10,0.5955466522186088,20.59686088203443,,,,,,
0,case2_zero_count,24,371,9,node,6.639595490578081e-10,1.4334914114714442e-34,0.7243350882603498,22.422133746181302,,,,,,
0,case2_zero_count,24,371,mean,sample_mean,6.639595490578081e-10,6.639595490578081e-10,0.5154342323492916,18.843372695735596,,,,,,
0,case2_zero_count,25,388,2,node,5.536750852031206e-09,7.425046095153623e-10,0.0018074478700138338,8.577329444711054,,,,,,
0,case2_zero_count,25,388,3,node,5.536750852031206e-09,6.815092080294075e-09,0.3985834919746569,17.63715184883124,,,,,,
0,case2_zero_count,25,388,6,node,5.536750852031206e-09,5.508216223701509e-35,0.657319269024137,21.740525997202084,,,,,,
0,case2_zero_count,25,388,9,node,5.536750852031206e-09,1.4589406718315387e-08,0.3068858280840742,14.385722345625283,,,,,,
0,case2_zero_count,25,388,mean,sample_mean,5.536750852031206e-09,5.536750852031206e-09,0.3411490092382205,15.585182409092415,,,,,,
0,case2_zero_count,26,390,2,node,6.261180372656266e-10,2.303573743067443e-09,0.38998424387465036,14.996450198564489,,,,,,
0,case2_zero_count,26,390,3,node,6.261180372656266e-10,1.390835118427367e-10,0.45234178694115695,18.345106881471406,,,,,,
0,case2_zero_count,26,390,6,node,6.261180372656266e-10,2.6109726245632986e-35,0.577466559500332,20.310993171593957,,,,,,
0,case2_zero_count,26,390,9,node,6.261180372656266e-10,6.181489415232683e-11,0.63914825873307,19.975531980965854,,,,,,
0,case2_zero_count,26,390,mean,sample_mean,6.261180372656266e-10,6.261180372656266e-10,0.5147352122623023,18.40702055814893,,,,,,
0,case2_zero_count,27,433,2,node,1.1925441874462349e-05,4.6538898774275476e-06,0.022432748166080308,10.545685332016426,,,,,,
0,case2_zero_count,27,433,3,node,1.1925441874462349e-05,4.1884172490075636e-05,0.02956209732806735,9.66033204096125,,,,,,
0,case2_zero_count,27,433,6,node,1.1925441874462349e-05,6.919217138305704e-11,0.6021062981124333,20.825819728620388,,,,,,
0,case2_zero_count,27,433,9,node,1.1925441874462349e-05,1.1636359381748285e-06,0.03446858921886372,8.649921783479599,,,,,,
0,case2_zero_count,27,433,mean,sample_mean,1.1925441874462349e-05,1.1925441874462349e-05,0.1721424332063612,12.420439721269416,,,,,,
0,case2_zero_count,28,471,2,node,6.9813173124878924e-12,2.792526924995157e-11,0.6272029456067376,18.418413670525247,,,,,,
0,case2_zero_count,28,471,3,node,6.9813173124878924e-12,4.848203423379457e-36,0.560324806539359,19.76629935577846,,,,,,
0,case2_zero_count,28,471,6,node,6.9813173124878924e-12,5.365593259214635e-36,0.7072047606995927,22.534437115408,,,,,,
0,case2_zero_count,28,471,9,node,6.9813173124878924e-12,1.0146635966457034e-34,0.6963364346988073,21.73366633575032,,,,,,
0,case2_zero_count,28,471,mean,sample_mean,6.9813173124878924e-12,6.9813173124878924e-12,0.6477672368861241,20.613204119365506,,,,,,
0,case2_zero_count,29,550,2,node,2.482252363978058e-11,1.515315529623216e-11,0.6620768666714638,19.273191395355916,,,,,,
0,case2_zero_count,29,550,3,node,2.482252363978058e-11,8.413693926289016e-11,0.5754778382715029,19.98725014952913,,,,,,
0,case2_zero_count,29,550,6,node,2.482252363978058e-11,3.810948387048274e-36,0.6145670947899461,21.01036844258237,,,,,,
0,case2_zero_count,29,550,9,node,2.482252363978058e-11,5.341750432919224e-35,0.693968736510662,21.23065216856306,,,,,,
0,case2_zero_count,29,550,mean,sample_mean,2.482252363978058e-11,2.482252363978058e-11,0.6365226340608937,20.375365539007618,,,,,,
0,case2_zero_count,30,566,2,node,9.915713328160967e-11,1.969755619763512e-10,0.5250173025436501,16.897834006361144,,,,,,
0,case2_zero_count,30,566,3,node,9.915713328160967e-11,1.9965297115008747e-10,0.3258489497009565,16.891993835647117,,,,,,
0,case2_zero_count,30,566,6,node,9.915713328160967e-11,1.0770851124936683e-34,0.5950832491897236,20.49037591124214,,,,,,
0,case2_zero_count,30,566,9,node,9.915713328160967e-11,1.7905357828694502e-34,0.8205876152733539,24.727408350958257,,,,,,
0,case2_zero_count,30,566,mean,sample_mean,9.915713328160967e-11,9.915713328160967e-11,0.566634279176921,19.751903026052165,,,,,,
0,case3_no_structure,1,149742,2,node,8.665580917278623e-09,1.254956924229655e-09,0.3385772199060714,14.35505681039352,,,,,,
0,case3_no_structure,1,149742,3,node,8.665580917278623e-09,1.5962870988789344e-08,0.22246325636664696,15.510450880771401,,,,,,
0,case3_no_structure,1,149742,6,node,8.665580917278623e-09,1.70288856347373e-08,0.38351281635360013,17.486907473998624,,,,,,
0,case3_no_structure,1,149742,9,node,8.665580917278623e-09,4.1561012135819344e-10,0.5859973154800826,20.6633444689383,,,,,,
0,case3_no_structure,1,149742,mean,sample_mean,8.665580917278623e-09,8.665580917278623e-09,0.3826376520266003,17.00393990852546,,,,,,
0,case3_no_structure,2,211816,2,node,5.4327283214251405e-05,2.1848322288918875e-10,0.5436268140650791,16.981626362961602,,,,,,
0,case3_no_structure,2,211816,3,node,5.4327283214251405e-05,3.7080314439626226e-11,0.5232532268024032,19.540204802410628,,,,,,
0,case3_no_structure,2,211816,6,node,5.4327283214251405e-05,0.0002173080873954119,0.028623830182677945,10.149113885966344,,,,,,
0,case3_no_structure,2,211816,9,node,5.4327283214251405e-05,7.898980563876944e-10,0.2869987195356823,13.263280054833778,,,,,,
0,case3_no_structure,2,211816,mean,sample_mean,5.4327283214251405e-05,5.4327283214251405e-05,0.3456256476464606,14.983556276543089,,,,,,
0,case3_no_structure,3,341111,2,node,1.2321358380584038e-08,4.671044112439188e-08,0.3885649197308212,15.139247545268134,,,,,,
0,case3_no_structure,3,341111,3,node,1.2321358380584038e-08,1.3062703877619722e-09,0.04480107714599804,7.544815856396312,,,,,,
0,case3_no_structure,3,341111,6,node,1.2321358380584038e-08,3.9285337273056904e-35,0.6538844260789027,21.65883379200185,,,,,,
0,case3_no_structure,3,341111,9,node,1.2321358380584038e-08,1.2687220101822928e-09,0.5867332226739638,20.428165189805462,,,,,,
0,case3_no_structure,3,341111,mean,sample_mean,1.2321358380584038e-08,1.2321358380584038e-08,0.4184959114074215,16.19276559586794,,,,,,
0,case3_no_structure,4,342680,2,node,5.752780901765338e-09,1.862122723859616e-09,0.10361630266808652,9.044543420453294,,,,,,
0,case3_no_structure,4,342680,3,node,5.752780901765338e-09,9.938357764374909e-09,0.2654219862002375,15.727001417707065,,,,,,
0,case3_no_structure,4,342680,6,node,5.752780901765338e-09,1.0963383542217518e-08,0.4346499919238023,18.785390070152253,,,,,,
0,case3_no_structure,4,342680,9,node,5.752780901765338e-09,2.472595766093084e-10,0.5507337909438984,19.248319239008843,,,,,,
0,case3_no_structure,4,342680,mean,sample_mean,5.752780901765338e-09,5.752780901765338e-09,0.3386055179340062,15.701313536830364,,,,,,
0,case3_no_structure,5,358904,2,node,1.2529928958125323e-09,1.3436612715611435e-09,0.4245145277263059,15.679284214984257,,,,,,
0,case3_no_structure,5,358904,3,node,1.2529928958125323e-09,3.3591531789028567e-10,0.33597928515339665,16.843367398818458,,,,,,
0,case3_no_structure,5,358904,6,node,1.2529928958125323e-09,6.151415433956146e-10,0.5710756364425724,20.149663160381724,,,,,,
0,case3_no_structure,5,358904,9,node,1.2529928958125323e-09,2.7172534504030857e-09,0.47717655858786306,17.25454780406103,,,,,,
0,case3_no_structure,5,358904,mean,sample_mean,1.2529928958125323e-09,1.2529928958125323e-09,0.4521865019775345,17.48171564456137,,,,,,
0,case3_no_structure,6,439369,2,node,1.151463001723346e-07,2.1975516641443445e-07,0.5438254243327773,17.196929939505974,,,,,,
0,case3_no_structure,6,439369,3,node,1.151463001723346e-07,2.2677766406123652e-08,0.04581111137305036,9.828624243426049,,,,,,
0,case3_no_structure,6,439369,6,node,1.151463001723346e-07,6.793133626007671e-10,0.08529960463918695,9.291241590948083,,,,,,
0,case3_no_structure,6,439369,9,node,1.151463001723346e-07,2.1747295450617955e-07,0.2989942828727275,14.628161860455137,,,,,,
0,case3_no_structure,6,439369,mean,sample_mean,1.151463001723346e-07,1.151463001723346e-07,0.24348260580443554,12.73623940858381,,,,,,
0,case3_no_structure,7,460567,2,node,8.351321808870923e-08,4.648417348225569e-08,0.408343687449824,15.542865373682432,,,,,,
0,case3_no_structure,7,460567,3,node,8.351321808870923e-08,2.2490022760944467e-09,-0.01528226775554969,7.147130684662031,,,,,,
0,case3_no_structure,7,460567,6,node,8.351321808870923e-08,5.365278381036443e-08,0.29163170619762535,16.2477151872126,,,,,,
0,case3_no_structure,7,460567,9,node,8.351321808870923e-08,2.3166691278612236e-07,0.32581285444482444,15.174129879079011,,,,,,
0,case3_no_structure,7,460567,mean,sample_mean,8.351321808870923e-08,8.351321808870923e-08,0.252626495084181,13.527960281159018,,,,,,
0,case3_no_structure,8,488198,2,node,5.4327277440430517e-05,3.2422040759064245e-10,0.4575893852271434,16.04116697506541,,,,,,
0,case3_no_structure,8,488198,3,node,5.4327277440430517e-05,0.0002173080660014792,0.055532304296859514,9.679948829385943,,,,,,
0,case3_no_structure,8,488198,6,node,5.4327277440430517e-05,4.37972733387831e-10,0.488718048726766,19.371318119441668,,,,,,
0,case3_no_structure,8,488198,9,node,5.4327277440430517e-05,2.8156710187719453e-10,0.47360374715304515,18.21222754466022,,,,,,
0,case3_no_structure,8,488198,mean,sample_mean,5.4327277440430517e-05,5.4327277440430517e-05,0.3688608713509535,15.826165367138309,,,,,,
0,case3_no_structure,9,513406,2,node,4.04825506065825e-10,4.260528881975693e-10,0.4729893518703918,15.942787750852695,,,,,,
0,case3_no_structure,9,513406,3,node,4.04825506065825e-10,1.0186376079086052e-10,0.4894569153449291,18.981669248838696,,,,,,
0,case3_no_structure,9,513406,6,node,4.04825506065825e-10,7.165090526690196e-10,0.48128292136006995,18.973292134601778,,,,,,
0,case3_no_structure,9,513406,9,node,4.04825506065825e-10,3.7487632260585054e-10,0.5860520082319868,20.308807682588938,,,,,,
0,case3_no_structure,9,513406,mean,sample_mean,4.04825506065825e-10,4.04825506065825e-10,0.5074452992018444,18.551639204220525,,,,,,
0,case3_no_structure,10,559894,2,node,6.846512575081281e-09,2.7016568988524842e-08,0.4299869320453995,15.434483309516011,,,,,,
0,case3_no_structure,10,559894,3,node,6.846512575081281e-09,1.9965297115008773e-10,0.4679746345435576,18.277246515988978,,,,,,
0,case3_no_structure,10,559894,6,node,6.846512575081281e-09,4.2184368824223833e-35,0.6159524280456286,21.117085982398848,,,,,,
0,case3_no_structure,10,559894,9,node,6.846512575081281e-09,1.6982834065019314e-10,0.643286226371186,20.65577012310501,,,,,,
0,case3_no_structure,10,559894,mean,sample_mean,6.846512575081281e-09,6.846512575081281e-09,0.5393000552514429,18.871146482752213,,,,,,
0,case3_no_structure,11,566122,2,node,3.676207602138479e-09,8.484682334389035e-10,0.5625758956755277,17.859419994805855,,,,,,
0,case3_no_structure,11,566122,3,node,3.676207602138479e-09,1.6706353714095497e-09,0.1476038069129928,14.1315443982079,,,,,,
0,case3_no_structure,11,566122,6,node,3.676207602138479e-09,2.3058203015713474e-35,0.6027529334320153,20.760778091648493,,,,,,
0,case3_no_structure,11,566122,9,node,3.676207602138479e-09,1.2185726803705464e-08,0.4614443140324663,17.251242268287196,,,,,,
0,case3_no_structure,11,566122,mean,sample_mean,3.676207602138479e-09,3.676207602138479e-09,0.4435942375132505,17.50074618823736,,,,,,
0,case3_no_structure,12,582953,2,node,4.219636522040331e-09,3.466177406968134e-10,0.49152703972766965,16.618553985839057,,,,,,
0,case3_no_structure,12,582953,3,node,4.219636522040331e-09,4.762049229432753e-09,0.3767250488932103,17.366871810243982,,,,,,
0,case3_no_structure,12,582953,6,node,4.219636522040331e-09,8.760957654057943e-09,0.48945476049392983,19.361577369034123,,,,,,
0,case3_no_structure,12,582953,9,node,4.219636522040331e-09,3.008921463973812e-09,0.47762289361295424,17.763962456173743,,,,,,
0,case3_no_structure,12,582953,mean,sample_mean,4.219636522040331e-09,4.219636522040331e-09,0.45883243568194104,17.777741405322725,,,,,,
0,case3_no_structure,13,745057,2,node,3.463875566634106e-08,1.1773651918600186e-07,0.4199559467508156,15.629465323687526,,,,,,
0,case3_no_structure,13,745057,3,node,3.463875566634106e-08,7.110137593917503e-09,0.05660528940188472,9.80173876191192,,,,,,
0,case3_no_structure,13,745057,6,node,3.463875566634106e-08,1.8202962679486276e-34,0.6630667221023677,21.543496510094883,,,,,,
0,case3_no_structure,13,745057,9,node,3.463875566634106e-08,1.3708365885444877e-08,0.5785933361138343,20.14768330836227,,,,,,
0,case3_no_structure,13,745057,mean,sample_mean,3.463875566634106e-08,3.463875566634106e-08,0.4295553235922256,16.78059597601415,,,,,,
0,case3_no_structure,14,765109,2,node,4.1836037278418115e-09,1.1139659932764125e-09,0.4024036228489072,15.077417990645955,,,,,,
0,case3_no_structure,14,765109,3,node,4.1836037278418115e-09,6.789375204280832e-09,0.1965955026472658,14.213140817446437,,,,,,
0,case3_no_structure,14,765109,6,node,4.1836037278418115e-09,6.113820263406919e-09,0.47985292376235117,18.958559766326935,,,,,,
0,case3_no_structure,14,765109,9,node,4.1836037278418115e-09,2.7172534504030807e-09,0.5309752618405373,18.623720388895176,,,,,,
0,case3_no_structure,14,765109,mean,sample_mean,4.1836037278418115e-09,4.1836037278418115e-09,0.4024568277747653,16.718209740828627,,,,,,
0,case3_no_structure,15,776326,2,node,1.162320226045485e-09,8.310618503634175e-10,0.41487219416621746,15.174421870767567,,,,,,
0,case3_no_structure,15,776326,3,node,1.162320226045485e-09,2.561923323690204e-10,0.35828546369422787,17.292898437233905,,,,,,
0,case3_no_structure,15,776326,6,node,1.162320226045485e-09,8.447732710464235e-10,0.5662083920930011,20.199261608988778,,,,,,
0,case3_no_structure,15,776326,9,node,1.162320226045485e-09,2.7172534504030787e-09,0.5444081453313913,18.93398026081106,,,,,,
0,case3_no_structure,15,776326,mean,sample_mean,1.162320226045485e-09,1.162320226045485e-09,0.47094354882120937,17.90014054445033,,,,,,
0,case3_no_structure,16,795776,2,node,7.098087459708092e-09,1.2771900920741524e-08,0.3624206551443913,15.048405640017641,,,,,,
0,case3_no_structure,16,795776,3,node,7.098087459708092e-09,6.789375204280835e-09,0.1894839979694617,14.737434556088907,,,,,,
0,case3_no_structure,16,795776,6,node,7.098087459708092e-09,6.1138202634069284e-09,0.4647231918920787,18.610133498620517,,,,,,
0,case3_no_structure,16,795776,9,node,7.098087459708092e-09,2.717253450403083e-09,0.4654261218272449,16.49666512371334,,,,,,
0,case3_no_structure,16,795776,mean,sample_mean,7.098087459708092e-09,7.098087459708092e-09,0.3705134917082941,16.2231597046101,,,,,,
0,case3_no_structure,17,797183,2,node,6.84256741684896e-09,5.121984763914546e-10,0.5338781261632517,17.277645757254493,,,,,,
0,case3_no_structure,17,797183,3,node,6.84256741684896e-09,8.331096120186757e-09,0.5035599816352331,18.701847535834148,,,,,,
0,case3_no_structure,17,797183,6,node,6.84256741684896e-09,9.761355866490766e-09,0.019071685330630115,7.922953850926888,,,,,,
0,case3_no_structure,17,797183,9,node,6.84256741684896e-09,8.765619204326864e-09,0.3056007786029018,13.857962133013316,,,,,,
0,case3_no_structure,17,797183,mean,sample_mean,6.84256741684896e-09,6.84256741684896e-09,0.34052764293300414,14.44010231925721,,,,,,
0,case3_no_structure,18,950871,2,node,3.781974273953984e-07,1.4697338240110785e-06,0.4443231126976513,15.595412311661306,,,,,,
0,case3_no_structure,18,950871,3,node,3.781974273953984e-07,4.991324278752166e-09,0.03841456943954536,7.370436498230276,,,,,,
0,case3_no_structure,18,950871,6,node,3.781974273953984e-07,1.6738081029340374e-35,0.6309984130442116,21.234660261760197,,,,,,
0,case3_no_structure,18,950871,9,node,3.781974273953984e-07,3.8064561291762894e-08,0.42791833323547973,16.604422121629174,,,,,,
0,case3_no_structure,18,950871,mean,sample_mean,3.781974273953984e-07,3.781974273953984e-07,0.38541360710422196,15.201232798320238,,,,,,
0,case3_no_structure,19,969430,2,node,5.304252515719047e-10,1.2038545933506335e-09,0.48155453867080755,16.684811225389826,,,,,,
0,case3_no_structure,19,969430,3,node,5.304252515719047e-10,3.4370278020048624e-10,0.28896581723046083,16.31264862196168,,,,,,
0,case3_no_structure,19,969430,6,node,5.304252515719047e-10,3.904542346596312e-10,0.5391455077138932,20.038684068811087,,,,,,
0,case3_no_structure,19,969430,9,node,5.304252515719047e-10,1.836893980768676e-10,0.571635034672175,19.324340288699595,,,,,,
0,case3_no_structure,19,969430,mean,sample_mean,5.304252515719047e-10,5.304252515719047e-10,0.4703252245718341,18.090121051215547,,,,,,
0,case3_no_structure,20,1120173,2,node,1.8172632270738714e-08,4.6309705420774136e-08,0.23503643975508667,12.823876005978335,,,,,,
0,case3_no_structure,20,1120173,3,node,1.8172632270738714e-08,4.991324278752194e-09,0.024368620874281103,7.192346872248635,,,,,,
0,case3_no_structure,20,1120173,6,node,1.8172632270738714e-08,6.113820263406933e-09,0.44380979448371766,18.34988154601079,,,,,,
0,case3_no_structure,20,1120173,9,node,1.8172632270738714e-08,1.5275679120021588e-08,0.44742944621168773,16.35310213971294,,,,,,
0,case3_no_structure,20,1120173,mean,sample_mean,1.8172632270738714e-08,1.8172632270738714e-08,0.2876610753311933,13.679801640987677,,,,,,
0,case3_no_structure,21,1168009,2,node,8.86990326584131e-06,5.792578417175908e-06,0.02124167749652341,10.129760652982007,,,,,,
0,case3_no_structure,21,1168009,3,node,8.86990326584131e-06,2.3169542757390272e-05,0.03644773368542512,9.59230903536087,,,,,,
0,case3_no_structure,21,1168009,6,node,8.86990326584131e-06,3.2588285789681885e-06,0.02673525222626665,10.668673148405404,,,,,,
0,case3_no_structure,21,1168009,9,node,8.86990326584131e-06,3.258663309830874e-06,0.009510851644177193,8.0730495734919,,,,,,
0,case3_no_structure,21,1168009,mean,sample_mean,8.86990326584131e-06,8.86990326584131e-06,0.023483878763098095,9.615948102560045,,,,,,
0,case3_no_structure,22,1277441,2,node,9.1246136106072e-08,1.8621227238596145e-09,0.06901797632574998,9.099248176046437,,,,,,
0,case3_no_structure,22,1277441,3,node,9.1246136106072e-08,1.3908351184273527e-10,0.5688944314704195,19.823745593288862,,,,,,
0,case3_no_structure,22,1277441,6,node,9.1246136106072e-08,3.5459234522335463e-07,0.40519692079749065,17.599241072554587,,,,,,
0,case3_no_structure,22,1277441,9,node,9.1246136106072e-08,8.390992965231053e-09,0.47740276865699355,17.429839040711325,,,,,,
0,case3_no_structure,22,1277441,mean,sample_mean,9.1246136106072e-08,9.1246136106072e-08,0.3801280243126634,15.988018470650303,,,,,,
0,case3_no_structure,23,1331646,2,node,4.583836403218324e-10,6.585615508311158e-10,0.49285779084970827,16.449386587290707,,,,,,
0,case3_no_structure,23,1331646,3,node,4.583836403218324e-10,3.0862878390805083e-10,0.34854690803021576,17.202583239423745,,,,,,
0,case3_no_structure,23,1331646,6,node,4.583836403218324e-10,7.175380629516165e-10,0.30454021974527695,16.97465407646998,,,,,,
0,case3_no_structure,23,1331646,9,node,4.583836403218324e-10,1.4880616359654628e-10,0.5986295844626751,20.681657864217726,,,,,,
0,case3_no_structure,23,1331646,mean,sample_mean,4.583836403218324e-10,4.583836403218324e-10,0.43614362577196897,17.827070441850537,,,,,,
0,case3_no_structure,24,1333127,2,node,2.6108811919157583e-09,9.796035334869875e-10,0.3607586423635835,14.75688638348506,,,,,,
0,case3_no_structure,24,1333127,3,node,2.6108811919157583e-09,6.328475203660428e-10,0.384766834311518,17.753200163704822,,,,,,
0,case3_no_structure,24,1333127,6,node,2.6108811919157583e-09,6.1138202634069235e-09,0.49111011419955664,19.058168708793442,,,,,,
0,case3_no_structure,24,1333127,9,node,2.6108811919157583e-09,2.7172534504030787e-09,0.5172227100688533,18.089135438704197,,,,,,
0,case3_no_structure,24,1333127,mean,sample_mean,2.6108811919157583e-09,2.6108811919157583e-09,0.4384645752358779,17.414347673671884,,,,,,
0,case3_no_structure,25,1342177,2,node,9.793450338012438e-09,2.048793905565833e-09,0.008587381275012004,8.549897169387506,,,,,,
0,case3_no_structure,25,1342177,3,node,9.793450338012438e-09,2.6605234078496284e-08,0.3648015342809649,16.684555866116167,,,,,,
0,case3_no_structure,25,1342177,6,node,9.793450338012438e-09,2.7125065139009355e-09,0.5150099135316106,19.52237414022471,,,,,,
0,case3_no_structure,25,1342177,9,node,9.793450338012438e-09,7.807266854086697e-09,0.23263076699919383,11.435420036846146,,,,,,
0,case3_no_structure,25,1342177,mean,sample_mean,9.793450338012438e-09,9.793450338012438e-09,0.28025739902169533,14.048061803143632,,,,,,
0,case3_no_structure,26,1359029,2,node,1.9026836001047065e-08,5.123932615175686e-09,0.22919321410761007,13.404957338162035,,,,,,
0,case3_no_structure,26,1359029,3,node,1.9026836001047065e-08,4.166445992229647e-08,0.33111651221309496,16.81442798618135,,,,,,
0,case3_no_structure,26,1359029,6,node,1.9026836001047065e-08,2.4577086889593984e-08,0.40530338501391094,18.36291410404763,,,,,,
0,case3_no_structure,26,1359029,9,node,1.9026836001047065e-08,4.741864577122124e-09,0.4527407850727309,18.141317429708533,,,,,,
0,case3_no_structure,26,1359029,mean,sample_mean,1.9026836001047065e-08,1.9026836001047065e-08,0.35458847410183675,16.680904214524887,,,,,,
0,case3_no_structure,27,1405460,2,node,1.4577321393446376e-07,3.295180376439148e-08,0.40565076799974503,15.351471937804149,,,,,,
0,case3_no_structure,27,1405460,3,node,1.4577321393446376e-07,7.57232453366011e-10,0.05236973542195336,7.450824556699509,,,,,,
0,case3_no_structure,27,1405460,6,node,1.4577321393446376e-07,4.488303376733624e-35,0.6437465343718523,21.400129325688468,,,,,,
0,case3_no_structure,27,1405460,9,node,1.4577321393446376e-07,5.493838195200975e-07,0.3045308037552398,15.419363458046398,,,,,,
0,case3_no_structure,27,1405460,mean,sample_mean,1.4577321393446376e-07,1.4577321393446376e-07,0.35157446038719764,14.90544731955963,,,,,,
0,case3_no_structure,28,1433504,2,node,2.394454378375194e-09,1.4199470952752663e-09,0.43886783033432514,15.960661109457092,,,,,,
0,case3_no_structure,28,1433504,3,node,2.394454378375194e-09,2.3012497333475118e-09,0.3069656393529041,16.166759350406302,,,,,,
0,case3_no_structure,28,1433504,6,node,2.394454378375194e-09,3.995832002128044e-09,0.46402081799992884,18.68150509081541,,,,,,
0,case3_no_structure,28,1433504,9,node,2.394454378375194e-09,1.860788682749954e-09,0.6069300080841707,20.438047479165782,,,,,,
0,case3_no_structure,28,1433504,mean,sample_mean,2.394454378375194e-09,2.394454378375194e-09,0.45419607394283223,17.811743257461146,,,,,,
0,case3_no_structure,29,1435741,2,node,4.070756387960276e-09,2.820904879316393e-09,0.39151137625014315,15.459936167548534,,,,,,
0,case3_no_structure,29,1435741,3,node,4.070756387960276e-09,9.063849988110856e-09,0.2600681287538335,15.669062391600043,,,,,,
0,case3_no_structure,29,1435741,6,node,4.070756387960276e-09,1.4041880300556735e-35,0.6866622965925956,21.84234624102726,,,,,,
0,case3_no_structure,29,1435741,9,node,4.070756387960276e-09,4.398270684413857e-09,0.41937135689796895,17.0519630558505,,,,,,
0,case3_no_structure,29,1435741,mean,sample_mean,4.070756387960276e-09,4.070756387960276e-09,0.4394032896236353,17.505826964006587,,,,,,
0,case3_no_structure,30,1443181,2,node,1.4374609656907496e-09,1.7834975057534685e-10,0.5489166044832646,17.502718734731637,,,,,,
0,case3_no_structure,30,1443181,3,node,1.4374609656907496e-09,9.54729945001349e-10,0.35837393940642137,17.130144331440135,,,,,,
0,case3_no_structure,30,1443181,6,node,1.4374609656907496e-09,4.064953746479487e-10,0.5182347640569805,19.596322949437223,,,,,,
0,case3_no_structure,30,1443181,9,node,1.4374609656907496e-09,4.210268792538353e-09,0.35181178938988955,15.349290496265489,,,,,,
0,case3_no_structure,30,1443181,mean,sample_mean,1.4374609656907496e-09,1.4374609656907496e-09,0.444334274334139,17.39461912796862,,,,,,
all,case1_exact_pattern,all,all,case_summary,case_summary,,,,,9.949303898104835e-10,1.5952305017651142e-17,0.5804947981673794,0.02362614872348431,19.62331793610559,8.21854639366196
all,case2_zero_count,all,all,case_summary,case_summary,,,,,1.2977370590211802e-05,1.4543416280588186e-09,0.41457037022403403,0.06184422565013968,16.758831429094872,20.305613545346525
all,case3_no_structure,all,all,case_summary,case_summary,,,,,3.9497966908814465e-06,7.763990270636319e-10,0.3837221349403922,0.032831883856521756,16.146009348360778,13.847303792063277
