num_nodes,mean_degree,trial,topology,graph_seed,num_edges,mean_degree_observed,degree_std,average_clustering,average_shortest_path
200,4,44,scale_free,1782177690,400,4.0,4.144876355212541,0.09165897588043154,3.3794472361809045
200,4,45,er,1190432212,400,4.0,1.8520259177452134,0.027559523809523805,4.038643216080402
200,4,45,ring,346436649,400,4.0,0.0,0.5,25.376884422110553
200,4,45,small_world,1641231957,400,4.0,0.6082762530298219,0.3802142857142858,6.075025125628141
200,4,45,scale_free,2506448520,400,4.0,4.644351407893248,0.08976878045553768,3.2592964824120605
200,4,46,er,1842722282,400,4.0,1.7804493814764855,0.02328174603174603,3.9932663316582913
200,4,46,ring,213115349,400,4.0,0.0,0.5,25.376884422110553
200,4,46,small_world,1403726838,400,4.0,0.6855654600401044,0.358404761904762,5.876180904522613
200,4,46,scale_free,3903001607,400,4.0,4.404543109109048,0.08205395263186385,3.309748743718593
200,4,47,er,2001375994,400,4.0,1.8788294228055935,0.030488095238095238,4.040703517587939
200,4,47,ring,2182511529,400,4.0,0.0,0.5,25.376884422110553
200,4,47,small_world,3133689365,400,4.0,0.6557438524302001,0.34999999999999987,5.910251256281407
200,4,47,scale_free,126533559,400,4.0,4.412482294582041,0.07151362545288377,3.2974874371859295
200,4,48,er,985183103,400,4.0,1.977371993328519,0.020571428571428577,3.9818090452261306
200,4,48,ring,3181920886,400,4.0,0.0,0.5,25.376884422110553
200,4,48,small_world,3635421264,400,4.0,0.6,0.39649999999999985,6.984874371859297
200,4,48,scale_free,1867071105,400,4.0,4.558508528016593,0.11302854698788525,3.3141708542713566
200,4,49,er,2132512210,400,4.0,1.760681686165901,0.019035714285714288,3.9979396984924622
200,4,49,ring,1056287677,400,4.0,0.0,0.5,25.376884422110553
200,4,49,small_world,4230837254,400,4.0,0.6708203932499369,0.36197619047619023,6.036834170854271
200,4,49,scale_free,1602254419,400,4.0,4.389760813529594,0.1070054457282528,3.3260804020100503
200,4,50,er,3503831922,400,4.0,1.841195263952197,0.011900793650793651,3.9726633165829144
200,4,50,ring,3188002753,400,4.0,0.0,0.5,25.376884422110553
200,4,50,small_world,593824714,400,4.0,0.6164414002968976,0.38816666666666655,6.119346733668341
200,4,50,scale_free,4168020625,400,4.0,4.710626285325551,0.10248636747410977,3.269396984924623
200,4,51,er,2469161843,400,4.0,1.752141546793523,0.014781746031746033,4.014673366834171
200,4,51,ring,1906605197,400,4.0,0.0,0.5,25.376884422110553
200,4,51,small_world,3372375432,400,4.0,0.6082762530298219,0.40833333333333327,6.426381909547739
200,4,51,scale_free,2322080122,400,4.0,4.342810150121693,0.0968043577595435,3.314221105527638
200,4,52,er,345598256,400,4.0,1.797220075561143,0.025603174603174593,3.9969346733668343
200,4,52,ring,421273894,400,4.0,0.0,0.5,25.376884422110553
200,4,52,small_world,3694067397,400,4.0,0.5567764362830022,0.403333333333333,6.892412060301507
200,4,52,scale_free,1316428452,400,4.0,4.778074926160116,0.10227607694592987,3.2767839195979898
200,4,53,er,2530085159,400,4.0,1.8055470085267789,0.020674603174603175,4.0623618090452265
200,4,53,ring,3026554175,400,4.0,0.0,0.5,25.376884422110553
200,4,53,small_world,3846721836,400,4.0,0.6557438524302001,0.38316666666666654,6.25643216080402
200,4,53,scale_free,1349489707,400,4.0,4.508880127038198,0.0827646877471551,3.312060301507538
200,4,54,er,527484636,400,4.0,1.816590212458495,0.019313492063492067,4.027085427135678
200,4,54,ring,303316662,400,4.0,0.0,0.5,25.376884422110553
200,4,54,small_world,367291013,400,4.0,0.6082762530298219,0.36333333333333334,5.986482412060301
200,4,54,scale_free,4079829588,400,4.0,3.4985711369071804,0.05298361550425118,3.4974371859296483
200,4,55,er,1907112334,400,4.0,1.9183326093250879,0.016531746031746036,3.9890954773869347
200,4,55,ring,78850206,400,4.0,0.0,0.5,25.376884422110553
200,4,55,small_world,2143339535,400,4.0,0.6324555320336759,0.35283333333333333,6.003115577889448
200,4,55,scale_free,62570901,400,4.0,4.458699361921591,0.06927635679496408,3.294422110552764
200,4,56,er,3103475832,400,4.0,1.8708286933869707,0.010769841269841271,3.9459798994974875
200,4,56,ring,3078347499,400,4.0,0.0,0.5,25.376884422110553
200,4,56,small_world,1660755468,400,4.0,0.6324555320336759,0.3726666666666667,6.169798994974874
200,4,56,scale_free,2513794379,400,4.0,4.260281680828158,0.12893490090061296,3.309899497487437
200,4,57,er,1690214256,400,4.0,1.9467922333931784,0.019059523809523814,4.004221105527638
200,4,57,ring,3641119536,400,4.0,0.0,0.5,25.376884422110553
200,4,57,small_world,2799165959,400,4.0,0.6082762530298219,0.3644999999999998,6.155879396984925
200,4,57,scale_free,1314571570,400,4.0,4.447471191587417,0.1071841026813163,3.307537688442211
200,4,58,er,1240599254,400,4.0,1.841195263952197,0.03390043290043289,4.06035175879397
200,4,58,ring,1478510381,400,4.0,0.0,0.5,25.376884422110553
200,4,58,small_world,1909939473,400,4.0,0.5744562646538028,0.3796666666666665,6.7136683417085425
200,4,58,scale_free,3894180970,400,4.0,4.595650117230423,0.10586044166926518,3.3030150753768845
200,4,59,er,631679846,400,4.0,1.833030277982336,0.01720887445887446,3.9653266331658292
200,4,59,ring,4044240436,400,4.0,0.0,0.5,25.376884422110553
200,4,59,small_world,3539129663,400,4.0,0.648074069840786,0.38749999999999984,6.145175879396985
200,4,59,scale_free,3278989180,400,4.0,4.583666654546336,0.13718221543290202,3.2683417085427138
200,4,60,er,480977762,400,4.0,1.8867962264113207,0.016071428571428573,4.009748743718593
200,4,60,ring,809370724,400,4.0,0.0,0.5,25.376884422110553
200,4,60,small_world,1301229291,400,4.0,0.6708203932499369,0.36033333333333334,5.8310552763819095
200,4,60,scale_free,1591899174,400,4.0,4.810405388322278,0.12422293495977704,3.2646231155778893
200,4,61,er,3142431317,400,4.0,1.9544820285692064,0.018515151515151516,4.016532663316583
200,4,61,ring,2607266798,400,4.0,0.0,0.5,25.376884422110553
200,4,61,small_world,2342978944,400,4.0,0.5916079783099616,0.38233333333333325,6.170804020100502
200,4,61,scale_free,3877418699,400,4.0,4.596737973824482,0.09399089116463541,3.2517085427135677
200,4,62,er,1059135763,400,4.0,1.8248287590894658,0.020551587301587303,3.9596482412060303
200,4,62,ring,3414052125,400,4.0,0.0,0.5,25.376884422110553
200,4,62,small_world,470245066,400,4.0,0.6403124237432849,0.3660000000000001,6.172914572864322
200,4,62,scale_free,979406925,400,4.0,4.261455150532504,0.09646608017729669,3.3393467336683416
200,4,63,er,2596158587,400,4.0,1.865475810617763,0.024702380952380948,3.971859296482412
200,4,63,ring,3822465137,400,4.0,0.0,0.5,25.376884422110553
200,4,63,small_world,1451885690,400,4.0,0.6164414002968976,0.37899999999999984,6.164673366834171
200,4,63,scale_free,1731462316,400,4.0,4.878524367060187,0.0969773237963961,3.2040201005025124
200,4,64,er,4190903167,400,4.0,1.7916472867168918,0.02602777777777777,3.961758793969849
200,4,64,ring,2126458054,400,4.0,0.0,0.5,25.376884422110553
200,4,64,small_world,3285415067,400,4.0,0.6324555320336759,0.37583333333333313,6.13070351758794
200,4,64,scale_free,3716078126,400,4.0,4.179712908801273,0.07945046847866541,3.348743718592965
200,4,65,er,3724254466,400,4.0,1.9748417658131499,0.018035714285714283,3.997386934673367
200,4,65,ring,655138883,400,4.0,0.0,0.5,25.376884422110553
200,4,65,small_world,3706504472,400,4.0,0.6164414002968976,0.36899999999999994,5.977437185929649
200,4,65,scale_free,582283392,400,4.0,4.777028364998475,0.07221204072871988,3.2017587939698493
200,4,66,er,1643710644,400,4.0,1.9287301521985911,0.0235508658008658,3.9526130653266334
200,4,66,ring,3894547585,400,4.0,0.0,0.5,25.376884422110553
200,4,66,small_world,2453708768,400,4.0,0.6324555320336759,0.3729999999999999,5.803115577889447
200,4,66,scale_free,2293773184,400,4.0,4.177319714841085,0.07998807047695525,3.3522110552763817
200,4,67,er,1958616520,400,4.0,1.835755975068582,0.006805555555555554,3.973718592964824
200,4,67,ring,2913486233,400,4.0,0.0,0.5,25.376884422110553
200,4,67,small_world,2806389494,400,4.0,0.6,0.3651666666666664,6.34859296482412
200,4,67,scale_free,4231988476,400,4.0,3.893584466786357,0.06150962175316394,3.422713567839196
200,4,68,er,2061711737,400,4.0,2.0174241001832014,0.0328095238095238,3.9588442211055277
200,4,68,ring,999594093,400,4.0,0.0,0.5,25.376884422110553
200,4,68,small_world,1473297127,400,4.0,0.6244997998398398,0.3451666666666667,6.1359296482412065
200,4,68,scale_free,4261639300,400,4.0,4.214261501141095,0.07465345430083711,3.3683417085427134
200,4,69,er,3226688722,400,4.0,1.816590212458495,0.00592857142857143,3.9509547738693467
200,4,69,ring,3936851008,400,4.0,0.0,0.5,25.376884422110553
200,4,69,small_world,1025900443,400,4.0,0.714142842854285,0.36859523809523814,6.057688442211055
200,4,69,scale_free,2239170841,400,4.0,4.198809355043403,0.07713495573054398,3.351005025125628
200,4,70,er,1196351680,400,4.0,1.8947295321496416,0.008091269841269842,3.9421608040201006
200,4,70,ring,1932888761,400,4.0,0.0,0.5,25.376884422110553
200,4,70,small_world,2080972892,400,4.0,0.6324555320336759,0.37233333333333335,6.028241206030151
200,4,70,scale_free,2828123828,400,4.0,4.426059195266146,0.08758081491602521,3.290201005025126
200,4,71,er,1999100154,400,4.0,1.9026297590440449,0.02271031746031745,3.95
200,4,71,ring,1567443038,400,4.0,0.0,0.5,25.376884422110553
200,4,71,small_world,351073166,400,4.0,0.6324555320336759,0.36700000000000016,5.978140703517588
200,4,71,scale_free,4179303841,400,4.0,4.146082488325576,0.09208580189048625,3.368040201005025
200,4,72,er,22189067,400,4.0,1.9544820285692064,0.019782467532467533,3.9979396984924622
200,4,72,ring,336016125,400,4.0,0.0,0.5,25.376884422110553
200,4,72,small_world,478710579,400,4.0,0.6928203230275509,0.37416666666666665,6.122010050251256
200,4,72,scale_free,3158881147,400,4.0,4.136423575989287,0.07962494100177504,3.3459798994974874
200,4,73,er,3341854758,400,4.0,1.8734993995195195,0.018964285714285715,4.007638190954774
200,4,73,ring,4257289624,400,4.0,0.0,0.5,25.376884422110553
200,4,73,small_world,2388476350,400,4.0,0.5916079783099616,0.3868809523809525,6.704271356783919
200,4,73,scale_free,2339587848,400,4.0,4.2708313008125245,0.09683855905135397,3.353718592964824
200,4,74,er,822212502,400,4.0,1.7888543819998317,0.011191558441558445,4.0237185929648245
200,4,74,ring,3865307990,400,4.0,0.0,0.5,25.376884422110553
200,4,74,small_world,1872436887,400,4.0,0.6082762530298219,0.3718333333333333,6.058643216080402
200,4,74,scale_free,2313820758,400,4.0,4.029888335921977,0.08124352141246806,3.4123115577889447
200,4,75,er,2196648642,400,4.0,2.172556098240043,0.01957142857142858,3.8915577889447235
200,4,75,ring,1869554181,400,4.0,0.0,0.5,25.376884422110553
200,4,75,small_world,758957207,400,4.0,0.6633249580710799,0.36766666666666664,6.053517587939698
200,4,75,scale_free,2236123307,400,4.0,4.183300132670378,0.07937840198434572,3.329145728643216
200,4,76,er,3971539645,400,4.0,1.835755975068582,0.024003968253968257,4.033869346733669
200,4,76,ring,4047983749,400,4.0,0.0,0.5,25.376884422110553
200,4,76,small_world,792555694,400,4.0,0.5830951894845301,0.3573333333333333,6.018592964824121
200,4,76,scale_free,4062715715,400,4.0,5.050742519669757,0.10822210089404115,3.1962814070351757
200,4,77,er,3335445380,400,4.0,1.8384776310850235,0.008603174603174604,4.047738693467337
200,4,77,ring,4042052135,400,4.0,0.0,0.5,25.376884422110553
200,4,77,small_world,200400556,400,4.0,0.5567764362830022,0.38066666666666665,6.327386934673367
200,4,77,scale_free,2652588086,400,4.0,3.7549966711037173,0.08528543734387388,3.424924623115578
200,4,78,er,331542367,400,4.0,1.8867962264113207,0.024218253968253972,3.9805527638190954
200,4,78,ring,2468901470,400,4.0,0.0,0.5,25.376884422110553
200,4,78,small_world,2977007657,400,4.0,0.5916079783099616,0.3760000000000001,6.273366834170854
200,4,78,scale_free,2153251880,400,4.0,4.191658383026938,0.08505452437139743,3.360251256281407
200,4,79,er,71419583,400,4.0,1.8220867158288598,0.022424603174603173,3.990050251256281
200,4,79,ring,615686229,400,4.0,0.0,0.5,25.376884422110553
200,4,79,small_world,67299626,400,4.0,0.5830951894845301,0.3691666666666666,6.107185929648241
200,4,79,scale_free,1535398429,400,4.0,4.296510211788167,0.07184797179132098,3.298040201005025
200,4,80,er,2317785573,400,4.0,1.8520259177452134,0.023484126984126975,4.059045226130653
200,4,80,ring,389486307,400,4.0,0.0,0.5,25.376884422110553
200,4,80,small_world,1971174384,400,4.0,0.5567764362830022,0.39166666666666666,6.527286432160804
200,4,80,scale_free,3063648070,400,4.0,3.998749804626441,0.08604229298916335,3.37391959798995
200,4,81,er,2283597821,400,4.0,1.9364916731037085,0.017936507936507938,3.959145728643216
200,4,81,ring,3758119867,400,4.0,0.0,0.5,25.376884422110553
200,4,81,small_world,2349749274,400,4.0,0.6,0.3686666666666668,6.548241206030151
200,4,81,scale_free,4225495327,400,4.0,4.13763217311544,0.0918963427654217,3.368291457286432
200,4,82,er,1973594063,400,4.0,1.8275666882497066,0.0180515873015873,4.024874371859297
200,4,82,ring,1484320483,400,4.0,0.0,0.5,25.376884422110553
200,4,82,small_world,2229027652,400,4.0,0.7348469228349535,0.35354761904761905,5.848391959798995
200,4,82,scale_free,2309905678,400,4.0,3.7616485747608057,0.05576090705147443,3.4303015075376884
200,4,83,er,2754923125,400,4.0,1.740689518552921,0.019793650793650794,4.011758793969849
200,4,83,ring,4049991893,400,4.0,0.0,0.5,25.376884422110553
200,4,83,small_world,166220786,400,4.0,0.6928203230275509,0.35230952380952396,5.7081407035175875
200,4,83,scale_free,2476205093,400,4.0,4.859012245302536,0.09309855045522891,3.237989949748744
200,4,84,er,1982020673,400,4.0,1.816590212458495,0.008488095238095239,4.005477386934674
200,4,84,ring,3011784225,400,4.0,0.0,0.5,25.376884422110553
200,4,84,small_world,1517522740,400,4.0,0.6557438524302001,0.3543333333333332,5.786884422110552
200,4,84,scale_free,2382722002,400,4.0,4.302324952859791,0.08885082262055946,3.3277386934673365
200,4,85,er,1625509014,400,4.0,1.9519221295943134,0.006952380952380953,3.9830150753768843
200,4,85,ring,4103613812,400,4.0,0.0,0.5,25.376884422110553
200,4,85,small_world,3719679259,400,4.0,0.5916079783099616,0.39266666666666644,6.241909547738693
200,4,85,scale_free,3944827359,400,4.0,3.83275357934736,0.07300318464087195,3.432713567839196
200,4,86,er,2854721728,400,4.0,1.794435844492636,0.009015873015873017,4.0140201005025125
200,4,86,ring,2762263021,400,4.0,0.0,0.5,25.376884422110553
200,4,86,small_world,534895865,400,4.0,0.5830951894845301,0.38499999999999995,6.138492462311558
200,4,86,scale_free,1513673656,400,4.0,4.282522621072771,0.10157991324128643,3.33070351758794
200,4,87,er,2727423360,400,4.0,1.8867962264113207,0.03819047619047617,4.0158291457286435
200,4,87,ring,3545222303,400,4.0,0.0,0.5,25.376884422110553
200,4,87,small_world,3666958066,400,4.0,0.6633249580710799,0.37483333333333313,5.790703517587939
200,4,87,scale_free,4069400741,400,4.0,4.571651780264984,0.11464940975698648,3.267537688442211
200,4,88,er,3539460222,400,4.0,1.8303005217723127,0.03345238095238094,3.966180904522613
200,4,88,ring,1354595966,400,4.0,0.0,0.5,25.376884422110553
200,4,88,small_world,4009896878,400,4.0,0.6,0.3818333333333333,6.122713567839196
200,4,88,scale_free,1713682392,400,4.0,4.414748010928823,0.06531546283651546,3.302311557788945
200,4,89,er,1438628935,400,4.0,1.7776388834631178,0.011948412698412698,3.9468341708542716
200,4,89,ring,1114530401,400,4.0,0.0,0.5,25.376884422110553
200,4,89,small_world,1879932848,400,4.0,0.648074069840786,0.3653333333333333,5.921155778894472
200,4,89,scale_free,3300921677,400,4.0,4.13158565202272,0.08714612073305147,3.3529145728643215
200,4,90,er,658148359,400,4.0,1.797220075561143,0.019821428571428577,4.018040201005025
200,4,90,ring,4089194382,400,4.0,0.0,0.5,25.376884422110553
200,4,90,small_world,4024988315,400,4.0,0.5385164807134504,0.4053333333333331,6.79819095477387
200,4,90,scale_free,4150286928,400,4.0,4.410215414239989,0.10558131893823453,3.336633165829146
200,4,91,er,2346618082,400,4.0,2.0615528128088303,0.010023448773448775,3.8795477386934674
200,4,91,ring,3521057722,400,4.0,0.0,0.5,25.376884422110553
200,4,91,small_world,2152787742,400,4.0,0.4472135954999579,0.4149999999999999,7.023869346733668
200,4,91,scale_free,4076619499,400,4.0,4.449719092257398,0.08481042135144304,3.2617587939698494
200,4,92,er,2408051271,400,4.0,1.857417562100671,0.02423809523809524,4.028743718592965
200,4,92,ring,1383907821,400,4.0,0.0,0.5,25.376884422110553
200,4,92,small_world,1483097444,400,4.0,0.6557438524302001,0.35466666666666646,6.006331658291457
200,4,92,scale_free,1287559476,400,4.0,4.254409477236529,0.07814481896324002,3.33321608040201
200,4,93,er,2406085470,400,4.0,1.8275666882497066,0.009638528138528137,4.012261306532663
200,4,93,ring,1947862388,400,4.0,0.0,0.5,25.376884422110553
200,4,93,small_world,2321362108,400,4.0,0.6,0.37249999999999994,6.060954773869347
200,4,93,scale_free,1887682275,400,4.0,3.928103868280471,0.08535081139028505,3.40964824120603
200,4,94,er,944133848,400,4.0,1.8083141320025125,0.008424603174603177,3.9759798994974873
200,4,94,ring,2392992037,400,4.0,0.0,0.5,25.376884422110553
200,4,94,small_world,1965801223,400,4.0,0.6403124237432849,0.36816666666666653,6.192562814070352
200,4,94,scale_free,4054307515,400,4.0,4.540925015897091,0.1236864854429558,3.2737688442211055
200,4,95,er,297459768,400,4.0,1.944222209522358,0.032765873015873,3.984070351758794
200,4,95,ring,2819186120,400,4.0,0.0,0.5,25.376884422110553
200,4,95,small_world,331032251,400,4.0,0.5,0.4025000000000002,6.6861809045226135
200,4,95,scale_free,1365929154,400,4.0,4.621688003316537,0.05831478167626175,3.2725628140703518
200,4,96,er,871827676,400,4.0,2.0371548787463363,0.01984321234321234,3.931507537688442
200,4,96,ring,4240395310,400,4.0,0.0,0.5,25.376884422110553
200,4,96,small_world,2935585001,400,4.0,0.6782329983125268,0.3325000000000001,5.582311557788945
200,4,96,scale_free,1142266509,400,4.0,4.349712634186309,0.08929137816115994,3.3349748743718592
200,4,97,er,1188715586,400,4.0,1.835755975068582,0.03353571428571428,4.018793969849246
200,4,97,ring,543430573,400,4.0,0.0,0.5,25.376884422110553
200,4,97,small_world,4228913978,400,4.0,0.6782329983125268,0.3818095238095238,5.798241206030151
200,4,97,scale_free,2816705064,400,4.0,4.340506882842141,0.08296778453252131,3.2826633165829144
200,4,98,er,790873469,400,4.0,1.8681541692269406,0.023045981795981794,3.9797487437185928
200,4,98,ring,3635930480,400,4.0,0.0,0.5,25.376884422110553
200,4,98,small_world,1549215131,400,4.0,0.6557438524302001,0.3615,6.252010050251256
200,4,98,scale_free,2537152293,400,4.0,3.8987177379235853,0.06620813454589547,3.390502512562814
200,4,99,er,387223408,400,4.0,1.7748239349298849,0.02992460317460317,4.016984924623116
200,4,99,ring,1401507082,400,4.0,0.0,0.5,25.376884422110553
200,4,99,small_world,3218646897,400,4.0,0.5744562646538028,0.4093333333333332,6.777386934673367
200,4,99,scale_free,2377085086,400,4.0,4.209513035969837,0.04894973287604332,3.337236180904523
