num_nodes,mean_degree,topology,corrupt_ratio,direct_recovery_rate_mean,direct_recovery_rate_ci_low,direct_recovery_rate_ci_high,hssp_eligible_rate_mean,hssp_eligible_rate_ci_low,hssp_eligible_rate_ci_high,structural_attackable_rate_mean,structural_attackable_rate_ci_low,structural_attackable_rate_ci_high,hssp_rank_attackable_rate_mean,hssp_rank_attackable_rate_ci_low,hssp_rank_attackable_rate_ci_high,hlcp_rank_attackable_rate_mean,hlcp_rank_attackable_rate_ci_low,hlcp_rank_attackable_rate_ci_high,hssp_tractable_attackable_rate_mean,hssp_tractable_attackable_rate_ci_low,hssp_tractable_attackable_rate_ci_high,hlcp_tractable_attackable_rate_mean,hlcp_tractable_attackable_rate_ci_low,hlcp_tractable_attackable_rate_ci_high,max_core_fraction_mean,max_core_fraction_ci_low,max_core_fraction_ci_high,hssp_feasible_core_probability_mean,hssp_feasible_core_probability_ci_low,hssp_feasible_core_probability_ci_high,hlcp_feasible_core_probability_mean,hlcp_feasible_core_probability_ci_low,hlcp_feasible_core_probability_ci_high,eligible_core_count_mean,eligible_core_count_ci_low,eligible_core_count_ci_high,max_core_honest_size_mean,max_core_honest_size_ci_low,max_core_honest_size_ci_high
100,4,small_world,0.4,0.008166666666666668,0.005479514794296,0.010853818539037335,0.04083333333333333,0.029705772278039964,0.0519608943886267,0.048999999999999995,0.03741266677108038,0.06058733322891961,0.033333333333333326,0.025237920268987607,0.041428746397679045,0.033333333333333326,0.025237920268987607,0.041428746397679045,0.033333333333333326,0.025237920268987607,0.041428746397679045,0.033333333333333326,0.025237920268987607,0.041428746397679045,0.030999999999999996,0.023038577751433,0.038961422248566996,0.42,0.3227751871052238,0.5172248128947762,0.42,0.3227751871052238,0.5172248128947762,0.77,0.5834226577355529,0.9565773422644471,1.86,1.3823146650859803,2.3376853349140196
100,4,small_world,0.5,0.0164,0.012730319607674508,0.020069680392325494,0.4914,0.42603043453153944,0.5567695654684606,0.5077999999999999,0.44251444874563844,0.5730855512543613,0.09840000000000002,0.07496144471649806,0.12183855528350197,0.09920000000000004,0.07573338314054877,0.12266661685945131,0.0818,0.06580544700799233,0.09779455299200766,0.08259999999999999,0.0665322498843871,0.09866775011561288,0.4100000000000001,0.34658473739458995,0.4734152626054102,0.61,0.5139194025199614,0.7060805974800386,0.61,0.5139194025199614,0.7060805974800386,1.89,1.6348347606080729,2.1451652393919267,20.5,17.329236869729492,23.670763130270508
100,4,small_world,0.6,0.024249999999999997,0.019302958133154392,0.029197041866845602,0.9067500000000002,0.8835583920829587,0.9299416079170416,0.9309999999999999,0.9087993351632903,0.9532006648367096,0.3322500000000001,0.2723900704084355,0.3921099295915647,0.3432500000000001,0.2819822635781065,0.4045177364218937,0.17999999999999997,0.15073228413560097,0.20926771586439896,0.1815,0.15189760240395478,0.2111023975960452,0.6725,0.6283450398590317,0.7166549601409683,0.88,0.8159866680552663,0.9440133319447337,0.89,0.8283646566038969,0.9516353433961031,3.09,2.7924316216430585,3.3875683783569412,26.9,25.133801594361262,28.666198405638735
100,4,small_world,0.7,0.05199999999999999,0.04372965608017486,0.06027034391982512,0.924,0.9081297734237191,0.9398702265762809,0.9760000000000001,0.9627993935452037,0.9892006064547965,0.7926666666666665,0.7353362976884108,0.8499970356449222,0.7993333333333331,0.742894310353421,0.8557723563132452,0.409,0.35775083079592657,0.4602491692040734,0.409,0.35775083079592657,0.4602491692040734,0.5616666666666666,0.5199374045939759,0.6033959287393574,1.0,1.0,1.0,1.0,1.0,1.0,3.87,3.570404229237818,4.169595770762182,16.85,15.598122137819276,18.101877862180725
100,4,small_world,0.8,0.151,0.13493737055627364,0.16706262944372635,0.8340000000000001,0.8136291775305756,0.8543708224694245,0.9850000000000001,0.9742556051728346,0.9957443948271656,0.9735,0.9598200078268083,0.9871799921731917,0.9735,0.9598200078268083,0.9871799921731917,0.8140000000000001,0.7570934767546041,0.870906523245396,0.8140000000000001,0.7570934767546041,0.870906523245396,0.42650000000000005,0.3944795462464091,0.458520453753591,1.0,1.0,1.0,1.0,1.0,1.0,3.78,3.5459577315219675,4.014042268478033,8.53,7.8895909249281795,9.170409075071818
100,4,small_world,0.9,0.384,0.35037106969385806,0.41762893030614195,0.6150000000000001,0.5815266274978654,0.6484733725021348,0.9990000000000001,0.9970400000000001,1.00096,0.996,0.9898207463429978,1.0021792536570022,0.996,0.9898207463429978,1.0021792536570022,0.996,0.9898207463429978,1.0021792536570022,0.996,0.9898207463429978,1.0021792536570022,0.33299999999999996,0.30870497461236435,0.3572950253876356,1.0,1.0,1.0,1.0,1.0,1.0,2.33,2.1798366626676544,2.4801633373323457,3.33,3.087049746123644,3.572950253876356
200,4,er,0.1,0.0073333333333333315,0.006030338117212578,0.008636328549454085,0.0005,8.261594763600967e-06,0.000991738405236399,0.007833333333333333,0.006431038543661137,0.009235628123005529,0.007833333333333333,0.006431038543661137,0.009235628123005529,0.007833333333333333,0.006431038543661137,0.009235628123005529,0.007833333333333333,0.006431038543661137,0.009235628123005529,0.007833333333333333,0.006431038543661137,0.009235628123005529,0.0005,8.261594763600967e-06,0.000991738405236399,0.04,0.0013985084288812566,0.07860149157111875,0.04,0.0013985084288812566,0.07860149157111875,0.04,0.0013985084288812566,0.07860149157111875,0.09,0.0014870870574481554,0.17851291294255184
200,4,er,0.2,0.017437500000000005,0.015473058221141377,0.019401941778858633,0.0011875000000000002,0.00043467120173644447,0.0019403287982635558,0.018625000000000003,0.016478520676817855,0.02077147932318215,0.018625000000000003,0.016478520676817855,0.02077147932318215,0.018625000000000003,0.016478520676817855,0.02077147932318215,0.018625000000000003,0.016478520676817855,0.02077147932318215,0.018625000000000003,0.016478520676817855,0.02077147932318215,0.0011875000000000002,0.00043467120173644447,0.0019403287982635558,0.09,0.03362579571212636,0.14637420428787362,0.09,0.03362579571212636,0.14637420428787362,0.09,0.03362579571212636,0.14637420428787362,0.19,0.06954739227783112,0.31045260772216887
200,4,er,0.3,0.023142857142857142,0.02101713587488928,0.025268578410825006,0.004,0.0021836477892392806,0.00581635221076072,0.02714285714285714,0.024131632350936957,0.03015408193477732,0.026928571428571423,0.023892106844269942,0.029965036012872905,0.026928571428571423,0.023892106844269942,0.029965036012872905,0.026928571428571423,0.023892106844269942,0.029965036012872905,0.026928571428571423,0.023892106844269942,0.029965036012872905,0.003285714285714286,0.0019010712401475367,0.004670357331281036,0.18,0.10431990774558765,0.25568009225441235,0.18,0.10431990774558765,0.25568009225441235,0.24,0.1316748329418236,0.3483251670581764,0.46,0.26614997362065507,0.653850026379345
200,4,er,0.4,0.03233333333333333,0.02886439054261201,0.03580227612405465,0.008083333333333333,0.0057798179648693585,0.010386848701797308,0.04041666666666668,0.03654331132617506,0.04429002200715829,0.04041666666666668,0.03654331132617506,0.04429002200715829,0.04041666666666668,0.03654331132617506,0.04429002200715829,0.04041666666666668,0.03654331132617506,0.04429002200715829,0.04041666666666668,0.03654331132617506,0.04429002200715829,0.007083333333333333,0.005149701781969171,0.009016964884697495,0.38,0.28438498068194557,0.47561501931805444,0.38,0.28438498068194557,0.47561501931805444,0.44,0.32076158167754654,0.5592384183224535,0.85,0.6179642138363005,1.0820357861636993
200,4,er,0.5,0.044199999999999996,0.03989160113642239,0.0485083988635776,0.5502,0.47768348880900896,0.6227165111909911,0.5944,0.5211819651691959,0.6676180348308042,0.059100000000000014,0.05325577821063983,0.0649442217893602,0.059100000000000014,0.05325577821063983,0.0649442217893602,0.059100000000000014,0.05325577821063983,0.0649442217893602,0.059100000000000014,0.05325577821063983,0.0649442217893602,0.5386,0.4668576173287119,0.610342382671288,0.41,0.31311503019695275,0.5068849698030472,0.41,0.31311503019695275,0.5068849698030472,1.37,1.1621712787564304,1.5778287212435698,53.86,46.68576173287119,61.034238267128806
200,4,er,0.6,0.05737500000000001,0.05241235624079181,0.06233764375920821,0.8535,0.8460550875618231,0.860944912438177,0.9108750000000001,0.9046005663260106,0.9171494336739896,0.263625,0.19523027366341345,0.33201972633658655,0.27125,0.20172336695898324,0.34077663304101674,0.07712500000000001,0.06971293961563899,0.08453706038436104,0.07712500000000001,0.06971293961563899,0.08453706038436104,0.8337499999999999,0.8244223028381364,0.8430776971618633,0.57,0.47247630901657633,0.6675236909834236,0.57,0.47247630901657633,0.6675236909834236,1.66,1.4970353251390804,1.8229646748609194,66.7,65.95378422705093,67.44621577294907
200,4,er,0.7,0.08183333333333334,0.07482103952730969,0.088845627139357,0.8648333333333333,0.8556067047401575,0.8740599619265091,0.9466666666666668,0.9406307174969546,0.9527026158363789,0.7585,0.6889279940097425,0.8280720059902574,0.7585,0.6889279940097425,0.8280720059902574,0.11750000000000002,0.10690842774097872,0.12809157225902132,0.11750000000000002,0.10690842774097872,0.12809157225902132,0.8284999999999999,0.81656012332583,0.8404398766741699,0.89,0.8283646566038969,0.9516353433961031,0.89,0.8283646566038969,0.9516353433961031,1.88,1.7076388288119004,2.0523611711880996,49.71,48.9936073995498,50.4263926004502
200,4,er,0.8,0.1485,0.1372307532091837,0.15976924679081628,0.8235000000000002,0.8113405141988039,0.8356594858011965,0.972,0.9667289761023788,0.9772710238976211,0.9574999999999999,0.9355036848816016,0.9794963151183982,0.9574999999999999,0.9355036848816016,0.9794963151183982,0.24050000000000005,0.2158295384573521,0.265170461542648,0.24050000000000005,0.2158295384573521,0.265170461542648,0.7285,0.7026088915071236,0.7543911084928765,1.0,1.0,1.0,1.0,1.0,1.0,2.34,2.0873948455783133,2.5926051544216864,29.14,28.10435566028494,30.17564433971506
200,4,er,0.9,0.316,0.29124376817564085,0.34075623182435916,0.6739999999999998,0.6486398311193207,0.699360168880679,0.9900000000000001,0.9855952275652402,0.99440477243476,0.9900000000000001,0.9855952275652402,0.99440477243476,0.9900000000000001,0.9855952275652402,0.99440477243476,0.772,0.7106435595569758,0.8333564404430243,0.772,0.7106435595569758,0.8333564404430243,0.4505000000000001,0.4150287255784219,0.48597127442157834,1.0,1.0,1.0,1.0,1.0,1.0,2.74,2.526707109894172,2.9532928901058284,9.01,8.300574511568435,9.719425488431565
200,4,ring,0.1,0.0,0.0,0.0,0.0008333333333333334,-5.488844613362647e-06,0.0016721555112800294,0.0008333333333333334,-5.488844613362647e-06,0.0016721555112800294,0.0006666666666666666,-1.2903776356572652e-05,0.001346237109689906,0.0006666666666666666,-1.2903776356572652e-05,0.001346237109689906,0.0006666666666666666,-1.2903776356572652e-05,0.001346237109689906,0.0006666666666666666,-1.2903776356572652e-05,0.001346237109689906,0.0005,8.261594763600967e-06,0.000991738405236399,0.04,0.0013985084288812566,0.07860149157111875,0.04,0.0013985084288812566,0.07860149157111875,0.07,0.000326579999647969,0.13967342000035204,0.09,0.0014870870574481554,0.17851291294255184
200,4,ring,0.2,0.0,0.0,0.0,0.0089375,0.005744728304672436,0.012130271695327563,0.0089375,0.005744728304672436,0.012130271695327563,0.006812499999999999,0.0041656534509835275,0.009459346549016472,0.006812499999999999,0.0041656534509835275,0.009459346549016472,0.006812499999999999,0.0041656534509835275,0.009459346549016472,0.006812499999999999,0.0041656534509835275,0.009459346549016472,0.0063124999999999995,0.004059120117142995,0.008565879882857005,0.26,0.17359457555374563,0.3464054244462544,0.26,0.17359457555374563,0.3464054244462544,0.46,0.3013792579831383,0.6186207420168617,1.01,0.6494592187428794,1.3705407812571206
200,4,ring,0.3,0.00014285714285714284,-5.413026893366272e-05,0.0003398445546479484,0.03842857142857143,0.03015256399805888,0.04670457885908398,0.03857142857142857,0.030273394241698802,0.046869462901158336,0.02364285714285714,0.01775103401262149,0.02953468027309279,0.02364285714285714,0.01775103401262149,0.02953468027309279,0.02264285714285714,0.01712816089125137,0.028157553394462912,0.02264285714285714,0.01712816089125137,0.028157553394462912,0.023285714285714278,0.01815963676902857,0.028411791802399985,0.55,0.45200000000000007,0.648,0.55,0.45200000000000007,0.648,1.57,1.2748408037836003,1.8651591962163998,3.26,2.5423491476640008,3.977650852335999
200,4,ring,0.4,0.0008333333333333333,0.0002888888888888889,0.0013777777777777777,0.16691666666666666,0.15120141536199375,0.18263191797133957,0.16775,0.15203097676475227,0.18346902323524775,0.06216666666666667,0.05290843294837615,0.07142490038495719,0.06216666666666667,0.05290843294837615,0.07142490038495719,0.057999999999999996,0.049416907858640294,0.0665830921413597,0.057999999999999996,0.049416907858640294,0.0665830921413597,0.08241666666666667,0.07398250507121559,0.09085082826211774,0.83,0.7560050670585471,0.9039949329414528,0.83,0.7560050670585471,0.9039949329414528,3.9,3.5144880355326507,4.285511964467349,9.89,8.877900608545872,10.90209939145413
200,4,ring,0.5,0.004300000000000001,0.0029565805125754963,0.0056434194874245055,0.48369999999999996,0.45528098308910353,0.5121190169108965,0.4879999999999999,0.4599903572159712,0.5160096427840285,0.18720000000000006,0.16901926775929862,0.2053807322407015,0.18720000000000006,0.16901926775929862,0.2053807322407015,0.166,0.15004523566295933,0.1819547643370407,0.166,0.15004523566295933,0.1819547643370407,0.16390000000000002,0.14883878254079258,0.17896121745920746,0.98,0.9524217623492872,1.0075782376507127,0.98,0.9524217623492872,1.0075782376507127,7.46,6.964452333984984,7.955547666015016,16.39,14.883878254079255,17.896121745920745
200,4,ring,0.6,0.016500000000000004,0.014065391782705654,0.018934608217294355,0.836875,0.8137384767994826,0.8600115232005174,0.8533749999999999,0.8306017114925304,0.8761482885074694,0.4721250000000001,0.44093020888550843,0.5033197911144918,0.4721250000000001,0.44093020888550843,0.5033197911144918,0.3798749999999999,0.3509345745190191,0.4088154254809807,0.3798749999999999,0.3509345745190191,0.4088154254809807,0.220875,0.20564404226632976,0.2361059577336702,1.0,1.0,1.0,1.0,1.0,1.0,10.53,10.071857080214595,10.988142919785403,17.67,16.451523381306384,18.88847661869362
200,4,ring,0.7,0.05616666666666666,0.051109057759649315,0.06122427557368401,0.9161666666666668,0.903957551729781,0.9283757816035526,0.9723333333333332,0.961402750530754,0.9832639161359124,0.8041666666666667,0.7774929295989395,0.8308404037343939,0.8041666666666667,0.7774929295989395,0.8308404037343939,0.7111666666666666,0.6820038980113187,0.7403294353220146,0.7111666666666666,0.6820038980113187,0.7403294353220146,0.19033333333333335,0.18044922290005516,0.20021744376661155,1.0,1.0,1.0,1.0,1.0,1.0,11.87,11.523554077273612,12.216445922726386,11.42,10.826953374003308,12.013046625996692
200,4,ring,0.8,0.17525,0.1649788725255715,0.18552112747442848,0.8204999999999998,0.8095680860123056,0.831431913987694,0.99575,0.991806867496597,0.9996931325034031,0.9555000000000001,0.9399801295173582,0.971019870482642,0.9555000000000001,0.9399801295173582,0.971019870482642,0.94725,0.9299939842432275,0.9645060157567725,0.94725,0.9299939842432275,0.9645060157567725,0.16625,0.1571061178480866,0.17539388215191343,1.0,1.0,1.0,1.0,1.0,1.0,10.0,9.731344988597803,10.268655011402197,6.65,6.284244713923464,7.015755286076537
200,4,ring,0.9,0.451,0.4280706314209409,0.47392936857905915,0.5485,0.5255928540107297,0.5714071459892702,0.9995,0.9985200000000001,1.00048,0.998,0.99408,1.00192,0.998,0.99408,1.00192,0.998,0.99408,1.00192,0.998,0.99408,1.00192,0.17449999999999996,0.16552733691548135,0.18347266308451857,1.0,1.0,1.0,1.0,1.0,1.0,4.42,4.213060059461932,4.626939940538068,3.49,3.310546738309628,3.6694532616903723
200,4,scale_free,0.1,0.003944444444444444,0.0030380935443461484,0.00485079534454274,0.0016666666666666668,0.000706356931539519,0.0026269764017938144,0.005611111111111111,0.0043302253384370866,0.006891996883785135,0.005611111111111111,0.0043302253384370866,0.006891996883785135,0.005611111111111111,0.0043302253384370866,0.006891996883785135,0.005611111111111111,0.0043302253384370866,0.006891996883785135,0.005611111111111111,0.0043302253384370866,0.006891996883785135,0.0015555555555555557,0.0006927330355174408,0.0024183780755936708,0.12,0.05598666805526628,0.1840133319447337,0.12,0.05598666805526628,0.1840133319447337,0.13,0.05813333333333334,0.20186666666666667,0.28,0.12469194639313935,0.4353080536068607
200,4,scale_free,0.2,0.012062499999999999,0.010381105771084512,0.013743894228915485,0.0026875000000000007,0.001490601361430259,0.003884398638569742,0.014749999999999996,0.01272308663782149,0.016776913362178503,0.014437499999999999,0.012386980556694538,0.01648801944330546,0.014437499999999999,0.012386980556694538,0.01648801944330546,0.014437499999999999,0.012386980556694538,0.01648801944330546,0.014437499999999999,0.012386980556694538,0.01648801944330546,0.0025625000000000005,0.0014328374118209846,0.0036921625881790165,0.16,0.08778322196121577,0.23221677803878424,0.16,0.08778322196121577,0.23221677803878424,0.19,0.10785365116901038,0.27214634883098965,0.41,0.22925398589135743,0.5907460141086425
200,4,scale_free,0.3,0.019714285714285712,0.017418416784792102,0.022010154643779322,0.003928571428571429,0.00201606606448045,0.005841076792662408,0.02364285714285714,0.02045474095167388,0.026830973334040397,0.02321428571428571,0.0202872435626289,0.026141327865942525,0.02321428571428571,0.0202872435626289,0.026141327865942525,0.02321428571428571,0.0202872435626289,0.026141327865942525,0.02321428571428571,0.0202872435626289,0.026141327865942525,0.003142857142857143,0.001863753921648999,0.004421960364065287,0.2,0.12120503528367778,0.27879496471632226,0.2,0.12120503528367778,0.27879496471632226,0.25,0.1372688009807257,0.3627311990192743,0.44,0.26092554903085985,0.6190744509691402
200,4,scale_free,0.4,0.028666666666666663,0.025592779251945065,0.03174055408138826,0.010333333333333332,-0.0012884602350601675,0.02195512690172683,0.039,0.026854927719612065,0.051145072280387935,0.033249999999999995,0.02964233421544912,0.036857665784550867,0.033249999999999995,0.02964233421544912,0.036857665784550867,0.033249999999999995,0.02964233421544912,0.036857665784550867,0.033249999999999995,0.02964233421544912,0.036857665784550867,0.009750000000000002,-0.0010545570206750756,0.02055455702067508,0.25,0.16470194858170806,0.33529805141829194,0.25,0.16470194858170806,0.33529805141829194,0.28,0.17546666666666672,0.38453333333333334,1.17,-0.12654684248100967,2.4665468424810095
200,4,scale_free,0.5,0.0397,0.03546174819725935,0.04393825180274065,0.4169,0.3422193234582916,0.4915806765417084,0.45660000000000006,0.3820761343423085,0.5311238656576915,0.047200000000000006,0.04247985934125012,0.05192014065874989,0.047200000000000006,0.04247985934125012,0.05192014065874989,0.047200000000000006,0.04247985934125012,0.05192014065874989,0.047200000000000006,0.04247985934125012,0.05192014065874989,0.4127,0.33867106394732593,0.4867289360526741,0.27,0.18254557550565917,0.35745442449434084,0.27,0.18254557550565917,0.35745442449434084,0.86,0.709927134196401,1.0100728658035991,41.27,33.867106394732595,48.67289360526741
200,4,scale_free,0.6,0.048125,0.042967288430285806,0.053282711569714196,0.8281250000000001,0.8034514543017582,0.852798545698242,0.87625,0.8520801282167199,0.9004198717832801,0.05599999999999999,0.04965040174658285,0.06234959825341713,0.05599999999999999,0.04965040174658285,0.06234959825341713,0.05599999999999999,0.04965040174658285,0.06234959825341713,0.05599999999999999,0.04965040174658285,0.06234959825341713,0.8205,0.7956278526634447,0.8453721473365553,0.24,0.15586999958577813,0.32413000041422185,0.24,0.15586999958577813,0.32413000041422185,1.25,1.1481173184094529,1.3518826815905471,65.64,63.65022821307558,67.62977178692442
200,4,scale_free,0.7,0.06466666666666668,0.057559936450464505,0.07177339688286885,0.8773333333333332,0.8675441181677644,0.8871225484989019,0.9420000000000001,0.934951140662678,0.9490488593373221,0.10583333333333332,0.07281753073669958,0.13884913592996706,0.10583333333333332,0.07281753073669958,0.13884913592996706,0.07283333333333333,0.06519479524037793,0.08047187142628874,0.07283333333333333,0.06519479524037793,0.08047187142628874,0.8691666666666665,0.859368041622829,0.8789652917105041,0.21,0.12976540457489485,0.2902345954251051,0.21,0.12976540457489485,0.2902345954251051,1.22,1.117339504317691,1.322660495682309,52.15,51.56208249736975,52.737917502630246
200,4,scale_free,0.8,0.102,0.09295465206905122,0.11104534793094877,0.8760000000000001,0.8646215255500538,0.8873784744499464,0.978,0.9723729139894882,0.9836270860105117,0.5017499999999999,0.41689021278686467,0.5866097872131352,0.5017499999999999,0.41689021278686467,0.5866097872131352,0.12500000000000003,0.11326312037062905,0.136736879629371,0.12500000000000003,0.11326312037062905,0.136736879629371,0.8522500000000001,0.8393496743052626,0.8651503256947375,0.59,0.49311503019695274,0.6868849698030473,0.59,0.49311503019695274,0.6868849698030473,1.42,1.285874860181571,1.5541251398184288,34.09,33.573986972210506,34.6060130277895
200,4,scale_free,0.9,0.19000000000000003,0.1702520733731208,0.20974792662687927,0.8045,0.7845033518970419,0.8244966481029581,0.9944999999999999,0.9889466666666666,1.0000533333333332,0.9345,0.8905030699418078,0.9784969300581922,0.9345,0.8905030699418078,0.9784969300581922,0.398,0.3359893139218829,0.4600106860781171,0.398,0.3359893139218829,0.4600106860781171,0.6705000000000001,0.6328631590866158,0.7081368409133844,0.96,0.9213985084288813,0.9986014915711187,0.96,0.9213985084288813,0.9986014915711187,2.0,1.8069925421444062,2.1930074578555936,13.41,12.657263181732315,14.162736818267685
200,4,small_world,0.1,0.00016666666666666666,-2.0019639819788892e-05,0.00035335297315312224,0.00044444444444444447,-8.449065619726861e-05,0.0009733795450861575,0.0006111111111111112,5.534553913504015e-05,0.0011668766830871822,0.0006111111111111112,5.534553913504015e-05,0.0011668766830871822,0.0006111111111111112,5.534553913504015e-05,0.0011668766830871822,0.0006111111111111112,5.534553913504015e-05,0.0011668766830871822,0.0006111111111111112,5.534553913504015e-05,0.0011668766830871822,0.0003333333333333333,-4.0039279639577784e-05,0.0007067059463062445,0.03,-0.003603535167561997,0.063603535167562,0.03,-0.003603535167561997,0.063603535167562,0.04,-0.007604159057754176,0.08760415905775418,0.06,-0.007207070335123994,0.127207070335124
200,4,small_world,0.2,0.0005625000000000001,9.872248509297776e-05,0.0010262775149070223,0.004125,0.00239066455250305,0.00585933544749695,0.0046875,0.0029258061160039486,0.006449193883996051,0.0034375,0.002084611325662191,0.004790388674337809,0.0034375,0.002084611325662191,0.004790388674337809,0.0034375,0.002084611325662191,0.004790388674337809,0.0034375,0.002084611325662191,0.004790388674337809,0.0035000000000000005,0.0020714167857629018,0.004928583214237099,0.18,0.10431990774558765,0.25568009225441235,0.18,0.10431990774558765,0.25568009225441235,0.26,0.153480980974563,0.36651901902543704,0.56,0.33142668572206424,0.7885733142779359
200,4,small_world,0.3,0.003,0.0019818535359673334,0.004018146464032667,0.01592857142857143,0.011382875717797392,0.02047426713934547,0.018928571428571427,0.014081381260520196,0.023775761596622657,0.013785714285714285,0.00995163056469332,0.01761979800673525,0.013785714285714285,0.00995163056469332,0.01761979800673525,0.013785714285714285,0.00995163056469332,0.01761979800673525,0.013785714285714285,0.00995163056469332,0.01761979800673525,0.01092857142857143,0.00800098822149713,0.01385615463564573,0.37,0.2748936289295937,0.4651063710704063,0.37,0.2748936289295937,0.4651063710704063,0.76,0.5513048755972125,0.9686951244027875,1.53,1.1201383510095981,1.939861648990402
200,4,small_world,0.4,0.006416666666666667,0.0049695761997973174,0.007863757133536016,0.05708333333333333,0.04597304005535082,0.06819362661131584,0.0635,0.0522106848286959,0.0747893151713041,0.036333333333333336,0.030123454667729123,0.04254321199893755,0.03658333333333333,0.030410995609732462,0.042755671056934196,0.036333333333333336,0.030123454667729123,0.04254321199893755,0.03658333333333333,0.030410995609732462,0.042755671056934196,0.037,0.02867703902080038,0.04532296097919962,0.69,0.5988946530525006,0.7811053469474993,0.7,0.6097290274515197,0.7902709725484802,1.73,1.4674001900190707,1.9925998099809292,4.44,3.4412446824960465,5.438755317503954
200,4,small_world,0.5,0.013500000000000002,0.010925939025782433,0.01607406097421757,0.4746999999999999,0.4076950540152128,0.541704945984787,0.4882000000000001,0.4216069610505329,0.5547930389494673,0.0854,0.07196603620398181,0.09883396379601819,0.08610000000000001,0.07250674095164977,0.09969325904835025,0.0794,0.06782015569267798,0.09097984430732202,0.0801,0.06832188230641074,0.09187811769358926,0.379,0.3164817069195186,0.4415182930804814,0.86,0.7916479227481237,0.9283520772518763,0.86,0.7916479227481237,0.9283520772518763,3.46,3.0765873937040324,3.8434126062959675,37.9,31.648170691951858,44.151829308048136
200,4,small_world,0.6,0.022750000000000003,0.019141512670372698,0.026358487329627308,0.91775,0.90429388881278,0.93120611118722,0.9405000000000001,0.9278428881332241,0.9531571118667761,0.19462500000000002,0.1640140994072208,0.22523590059277923,0.19525000000000003,0.16467968134238242,0.22582031865761765,0.14975,0.13176990722038295,0.16773009277961703,0.150375,0.13240342388012885,0.16834657611987117,0.6722500000000001,0.6365713772659032,0.7079286227340971,0.96,0.9213985084288812,0.9986014915711188,0.96,0.9213985084288812,0.9986014915711188,5.13,4.689826790750034,5.570173209249965,53.78,50.925710181272244,56.63428981872776
200,4,small_world,0.7,0.056666666666666664,0.05068453089650773,0.06264880243682559,0.9216666666666667,0.9111658025046966,0.9321675308286369,0.9783333333333333,0.9710141029395145,0.985652563727152,0.6845,0.6234087457384424,0.7455912542615576,0.6945,0.6340244457249796,0.7549755542750204,0.3368333333333334,0.30549611272053606,0.3681705539461307,0.3385,0.3071029865596394,0.36989701344036063,0.537,0.5000752072255431,0.573924792774457,0.99,0.9704,1.0096,0.99,0.9704,1.0096,6.35,5.8744681446479685,6.825531855352031,32.22,30.004512433532582,34.435487566467415
200,4,small_world,0.8,0.14550000000000002,0.13502117691086765,0.15597882308913238,0.8484999999999999,0.8377146019025159,0.8592853980974839,0.9939999999999999,0.990724436358164,0.9972755636418358,0.97025,0.9571334078782295,0.9833665921217704,0.97175,0.9587642295826033,0.9847357704173967,0.7340000000000001,0.6917307057503485,0.7762692942496517,0.7354999999999999,0.693405145159528,0.7775948548404719,0.31525000000000003,0.29000509094226457,0.3404949090577355,1.0,1.0,1.0,1.0,1.0,1.0,7.37,7.012528902630513,7.727471097369487,12.61,11.600203637690582,13.619796362309417
200,4,small_world,0.9,0.37749999999999995,0.35506699086190396,0.39993300913809593,0.6215,0.5990289680528981,0.643971031947102,0.9990000000000001,0.9970400000000001,1.00096,0.991,0.9828327394155356,0.9991672605844644,0.991,0.9828327394155356,0.9991672605844644,0.991,0.9828327394155356,0.9991672605844644,0.991,0.9828327394155356,0.9991672605844644,0.231,0.21647226184991017,0.24552773815008985,1.0,1.0,1.0,1.0,1.0,1.0,4.3,4.104,4.4959999999999996,4.62,4.329445236998203,4.910554763001797
