num_nodes,mean_degree,trial,topology,corrupt_ratio,partition_seed,n_honest,n_corrupt,direct_honest,eligible_honest,unrecoverable_honest,hssp_rank_feasible_honest,hlcp_rank_feasible_honest,eligible_core_count,max_core_honest_size,mean_core_honest_size,direct_recovery_rate,hssp_eligible_rate,structural_attackable_rate,hssp_rank_attackable_rate,hlcp_rank_attackable_rate,hssp_tractable_attackable_rate,hlcp_tractable_attackable_rate,max_core_fraction,hssp_feasible_core_probability,hlcp_feasible_core_probability
100,4,86,scale_free,0.9,416759421,10,90,2,8,0,8,8,3,4,2.6666666666666665,0.2,0.8,1.0,1.0,1.0,1.0,1.0,0.4,1,1
100,4,87,er,0.1,1033985123,90,10,2,0,88,0,0,0,0,0.0,0.022222222222222223,0.0,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.0,0,0
100,4,87,ring,0.1,1033985123,90,10,0,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,87,small_world,0.1,1033985123,90,10,0,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,87,scale_free,0.1,1033985123,90,10,0,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,87,er,0.2,1033985123,80,20,5,0,75,0,0,0,0,0.0,0.0625,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0,0
100,4,87,ring,0.2,1033985123,80,20,0,0,80,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,87,small_world,0.2,1033985123,80,20,0,0,80,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,87,scale_free,0.2,1033985123,80,20,0,0,80,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,87,er,0.3,1033985123,70,30,4,0,66,0,0,0,0,0.0,0.05714285714285714,0.0,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.0,0,0
100,4,87,ring,0.3,1033985123,70,30,0,0,70,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,87,small_world,0.3,1033985123,70,30,0,0,70,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,87,scale_free,0.3,1033985123,70,30,1,0,69,0,0,0,0,0.0,0.014285714285714285,0.0,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.0,0,0
100,4,87,er,0.4,1033985123,60,40,4,0,56,0,0,0,0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0,0
100,4,87,ring,0.4,1033985123,60,40,0,3,57,0,0,1,3,3.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0,0
100,4,87,small_world,0.4,1033985123,60,40,0,0,60,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,87,scale_free,0.4,1033985123,60,40,1,2,57,2,2,1,2,2.0,0.016666666666666666,0.03333333333333333,0.05,0.05,0.05,0.05,0.05,0.03333333333333333,1,1
100,4,87,er,0.5,1033985123,50,50,3,42,5,0,0,1,42,42.0,0.06,0.84,0.9,0.06,0.06,0.06,0.06,0.84,0,0
100,4,87,ring,0.5,1033985123,50,50,0,40,10,2,2,2,38,20.0,0.0,0.8,0.8,0.04,0.04,0.04,0.04,0.76,1,1
100,4,87,small_world,0.5,1033985123,50,50,0,44,6,0,0,1,44,44.0,0.0,0.88,0.88,0.0,0.0,0.0,0.0,0.88,0,0
100,4,87,scale_free,0.5,1033985123,50,50,0,40,10,0,0,1,40,40.0,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.8,0,0
100,4,87,er,0.6,1033985123,40,60,3,34,3,0,0,1,34,34.0,0.075,0.85,0.925,0.075,0.075,0.075,0.075,0.85,0,0
100,4,87,ring,0.6,1033985123,40,60,0,33,7,33,33,5,10,6.6,0.0,0.825,0.825,0.825,0.825,0.825,0.825,0.25,1,1
100,4,87,small_world,0.6,1033985123,40,60,0,40,0,6,6,3,19,13.333333333333334,0.0,1.0,1.0,0.15,0.15,0.15,0.15,0.475,1,1
100,4,87,scale_free,0.6,1033985123,40,60,2,34,4,0,0,1,34,34.0,0.05,0.85,0.9,0.05,0.05,0.05,0.05,0.85,0,0
100,4,87,er,0.7,1033985123,30,70,2,27,1,0,0,1,27,27.0,0.06666666666666667,0.9,0.9666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.9,0,0
100,4,87,ring,0.7,1033985123,30,70,1,29,0,29,29,5,9,5.8,0.03333333333333333,0.9666666666666667,1.0,1.0,1.0,1.0,1.0,0.3,1,1
100,4,87,small_world,0.7,1033985123,30,70,1,29,0,26,26,3,21,9.666666666666666,0.03333333333333333,0.9666666666666667,1.0,0.9,0.9,0.2,0.2,0.7,1,1
100,4,87,scale_free,0.7,1033985123,30,70,2,26,2,0,0,1,26,26.0,0.06666666666666667,0.8666666666666667,0.9333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.8666666666666667,0,0
100,4,87,er,0.8,1033985123,20,80,5,15,0,15,15,3,9,5.0,0.25,0.75,1.0,1.0,1.0,1.0,1.0,0.45,1,1
100,4,87,ring,0.8,1033985123,20,80,4,16,0,16,16,5,4,3.2,0.2,0.8,1.0,1.0,1.0,1.0,1.0,0.2,1,1
100,4,87,small_world,0.8,1033985123,20,80,3,17,0,14,14,6,4,2.8333333333333335,0.15,0.85,1.0,0.85,0.85,0.85,0.85,0.2,1,1
100,4,87,scale_free,0.8,1033985123,20,80,1,18,1,0,0,1,18,18.0,0.05,0.9,0.95,0.05,0.05,0.05,0.05,0.9,0,0
100,4,87,er,0.9,1033985123,10,90,10,0,0,0,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0
100,4,87,ring,0.9,1033985123,10,90,3,7,0,7,7,3,3,2.3333333333333335,0.3,0.7,1.0,1.0,1.0,1.0,1.0,0.3,1,1
100,4,87,small_world,0.9,1033985123,10,90,3,7,0,7,7,3,3,2.3333333333333335,0.3,0.7,1.0,1.0,1.0,1.0,1.0,0.3,1,1
100,4,87,scale_free,0.9,1033985123,10,90,1,8,1,8,8,1,8,8.0,0.1,0.8,0.9,0.9,0.9,0.9,0.9,0.8,1,1
100,4,88,er,0.1,2449359498,90,10,1,0,89,0,0,0,0,0.0,0.011111111111111112,0.0,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.0,0,0
100,4,88,ring,0.1,2449359498,90,10,0,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,88,small_world,0.1,2449359498,90,10,0,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,88,scale_free,0.1,2449359498,90,10,0,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,88,er,0.2,2449359498,80,20,2,0,78,0,0,0,0,0.0,0.025,0.0,0.025,0.025,0.025,0.025,0.025,0.0,0,0
100,4,88,ring,0.2,2449359498,80,20,0,0,80,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,88,small_world,0.2,2449359498,80,20,0,0,80,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,88,scale_free,0.2,2449359498,80,20,1,0,79,0,0,0,0,0.0,0.0125,0.0,0.0125,0.0125,0.0125,0.0125,0.0125,0.0,0,0
100,4,88,er,0.3,2449359498,70,30,2,0,68,0,0,0,0,0.0,0.02857142857142857,0.0,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0,0
100,4,88,ring,0.3,2449359498,70,30,0,0,70,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,88,small_world,0.3,2449359498,70,30,0,0,70,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,88,scale_free,0.3,2449359498,70,30,2,3,65,3,3,1,3,3.0,0.02857142857142857,0.04285714285714286,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.04285714285714286,1,1
100,4,88,er,0.4,2449359498,60,40,3,0,57,0,0,0,0,0.0,0.05,0.0,0.05,0.05,0.05,0.05,0.05,0.0,0,0
100,4,88,ring,0.4,2449359498,60,40,0,0,60,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,88,small_world,0.4,2449359498,60,40,0,0,60,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,88,scale_free,0.4,2449359498,60,40,2,2,56,2,2,1,2,2.0,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.03333333333333333,1,1
100,4,88,er,0.5,2449359498,50,50,3,37,10,0,0,1,37,37.0,0.06,0.74,0.8,0.06,0.06,0.06,0.06,0.74,0,0
100,4,88,ring,0.5,2449359498,50,50,0,27,23,0,0,1,27,27.0,0.0,0.54,0.54,0.0,0.0,0.0,0.0,0.54,0,0
100,4,88,small_world,0.5,2449359498,50,50,0,0,50,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,88,scale_free,0.5,2449359498,50,50,2,0,48,0,0,0,0,0.0,0.04,0.0,0.04,0.04,0.04,0.04,0.04,0.0,0,0
100,4,88,er,0.6,2449359498,40,60,6,30,4,30,30,2,28,15.0,0.15,0.75,0.9,0.9,0.9,0.2,0.2,0.7,1,1
100,4,88,ring,0.6,2449359498,40,60,0,40,0,24,24,4,16,10.0,0.0,1.0,1.0,0.6,0.6,0.2,0.2,0.4,1,1
100,4,88,small_world,0.6,2449359498,40,60,1,39,0,2,2,2,37,19.5,0.025,0.975,1.0,0.075,0.075,0.075,0.075,0.925,1,1
100,4,88,scale_free,0.6,2449359498,40,60,1,39,0,2,2,2,37,19.5,0.025,0.975,1.0,0.075,0.075,0.075,0.075,0.925,1,1
100,4,88,er,0.7,2449359498,30,70,8,20,2,20,20,2,17,10.0,0.26666666666666666,0.6666666666666666,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.36666666666666664,0.36666666666666664,0.5666666666666667,1,1
100,4,88,ring,0.7,2449359498,30,70,0,30,0,30,30,6,6,5.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1,1
100,4,88,small_world,0.7,2449359498,30,70,1,29,0,29,29,4,17,7.25,0.03333333333333333,0.9666666666666667,1.0,1.0,1.0,0.43333333333333335,0.43333333333333335,0.5666666666666667,1,1
100,4,88,scale_free,0.7,2449359498,30,70,1,29,0,2,2,2,27,14.5,0.03333333333333333,0.9666666666666667,1.0,0.1,0.1,0.1,0.1,0.9,1,1
100,4,88,er,0.8,2449359498,20,80,6,14,0,14,14,2,11,7.0,0.3,0.7,1.0,1.0,1.0,0.45,0.45,0.55,1,1
100,4,88,ring,0.8,2449359498,20,80,3,17,0,17,17,4,5,4.25,0.15,0.85,1.0,1.0,1.0,1.0,1.0,0.25,1,1
100,4,88,small_world,0.8,2449359498,20,80,3,17,0,17,17,4,5,4.25,0.15,0.85,1.0,1.0,1.0,1.0,1.0,0.25,1,1
100,4,88,scale_free,0.8,2449359498,20,80,2,18,0,3,3,2,15,9.0,0.1,0.9,1.0,0.25,0.25,0.25,0.25,0.75,1,1
100,4,88,er,0.9,2449359498,10,90,6,4,0,4,4,1,4,4.0,0.6,0.4,1.0,1.0,1.0,1.0,1.0,0.4,1,1
100,4,88,ring,0.9,2449359498,10,90,6,4,0,4,4,2,2,2.0,0.6,0.4,1.0,1.0,1.0,1.0,1.0,0.2,1,1
100,4,88,small_world,0.9,2449359498,10,90,3,7,0,7,7,3,3,2.3333333333333335,0.3,0.7,1.0,1.0,1.0,1.0,1.0,0.3,1,1
100,4,88,scale_free,0.9,2449359498,10,90,2,8,0,8,8,2,5,4.0,0.2,0.8,1.0,1.0,1.0,1.0,1.0,0.5,1,1
100,4,89,er,0.1,457347036,90,10,1,0,89,0,0,0,0,0.0,0.011111111111111112,0.0,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.0,0,0
100,4,89,ring,0.1,457347036,90,10,0,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,89,small_world,0.1,457347036,90,10,0,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,89,scale_free,0.1,457347036,90,10,1,0,89,0,0,0,0,0.0,0.011111111111111112,0.0,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.0,0,0
100,4,89,er,0.2,457347036,80,20,1,0,79,0,0,0,0,0.0,0.0125,0.0,0.0125,0.0125,0.0125,0.0125,0.0125,0.0,0,0
100,4,89,ring,0.2,457347036,80,20,0,0,80,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,89,small_world,0.2,457347036,80,20,0,0,80,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,89,scale_free,0.2,457347036,80,20,0,2,78,2,2,1,2,2.0,0.0,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1,1
100,4,89,er,0.3,457347036,70,30,4,0,66,0,0,0,0,0.0,0.05714285714285714,0.0,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.0,0,0
100,4,89,ring,0.3,457347036,70,30,0,8,62,0,0,1,8,8.0,0.0,0.11428571428571428,0.11428571428571428,0.0,0.0,0.0,0.0,0.11428571428571428,0,0
100,4,89,small_world,0.3,457347036,70,30,1,0,69,0,0,0,0,0.0,0.014285714285714285,0.0,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.0,0,0
100,4,89,scale_free,0.3,457347036,70,30,0,0,70,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,89,er,0.4,457347036,60,40,3,0,57,0,0,0,0,0.0,0.05,0.0,0.05,0.05,0.05,0.05,0.05,0.0,0,0
100,4,89,ring,0.4,457347036,60,40,0,9,51,0,0,1,9,9.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.15,0,0
100,4,89,small_world,0.4,457347036,60,40,0,0,60,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,89,scale_free,0.4,457347036,60,40,1,36,23,0,0,1,36,36.0,0.016666666666666666,0.6,0.6166666666666667,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.6,0,0
100,4,89,er,0.5,457347036,50,50,2,0,48,0,0,0,0,0.0,0.04,0.0,0.04,0.04,0.04,0.04,0.04,0.0,0,0
100,4,89,ring,0.5,457347036,50,50,0,41,9,0,0,3,29,13.666666666666666,0.0,0.82,0.82,0.0,0.0,0.0,0.0,0.58,0,0
100,4,89,small_world,0.5,457347036,50,50,0,32,18,0,0,1,32,32.0,0.0,0.64,0.64,0.0,0.0,0.0,0.0,0.64,0,0
100,4,89,scale_free,0.5,457347036,50,50,0,41,9,0,0,1,41,41.0,0.0,0.82,0.82,0.0,0.0,0.0,0.0,0.82,0,0
100,4,89,er,0.6,457347036,40,60,1,37,2,37,37,1,37,37.0,0.025,0.925,0.95,0.95,0.95,0.025,0.025,0.925,1,1
100,4,89,ring,0.6,457347036,40,60,0,33,7,14,14,6,15,5.5,0.0,0.825,0.825,0.35,0.35,0.35,0.35,0.375,1,1
100,4,89,small_world,0.6,457347036,40,60,0,40,0,17,17,4,16,10.0,0.0,1.0,1.0,0.425,0.425,0.05,0.05,0.4,1,1
100,4,89,scale_free,0.6,457347036,40,60,0,35,5,0,0,1,35,35.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.875,0,0
100,4,89,er,0.7,457347036,30,70,0,29,1,29,29,1,29,29.0,0.0,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.0,0.0,0.9666666666666667,1,1
100,4,89,ring,0.7,457347036,30,70,0,30,0,15,15,7,9,4.285714285714286,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.3,1,1
100,4,89,small_world,0.7,457347036,30,70,0,30,0,10,10,4,20,7.5,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1,1
100,4,89,scale_free,0.7,457347036,30,70,0,28,2,0,0,1,28,28.0,0.0,0.9333333333333333,0.9333333333333333,0.0,0.0,0.0,0.0,0.9333333333333333,0,0
100,4,89,er,0.8,457347036,20,80,0,19,1,19,19,1,19,19.0,0.0,0.95,0.95,0.95,0.95,0.0,0.0,0.95,1,1
100,4,89,ring,0.8,457347036,20,80,8,12,0,12,12,4,5,3.0,0.4,0.6,1.0,1.0,1.0,1.0,1.0,0.25,1,1
100,4,89,small_world,0.8,457347036,20,80,5,15,0,15,15,4,7,3.75,0.25,0.75,1.0,1.0,1.0,1.0,1.0,0.35,1,1
100,4,89,scale_free,0.8,457347036,20,80,1,19,0,0,0,1,19,19.0,0.05,0.95,1.0,0.05,0.05,0.05,0.05,0.95,0,0
100,4,89,er,0.9,457347036,10,90,0,10,0,10,10,1,10,10.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1
100,4,89,ring,0.9,457347036,10,90,8,2,0,2,2,1,2,2.0,0.8,0.2,1.0,1.0,1.0,1.0,1.0,0.2,1,1
100,4,89,small_world,0.9,457347036,10,90,6,4,0,4,4,2,2,2.0,0.6,0.4,1.0,1.0,1.0,1.0,1.0,0.2,1,1
100,4,89,scale_free,0.9,457347036,10,90,1,9,0,9,9,2,7,4.5,0.1,0.9,1.0,1.0,1.0,1.0,1.0,0.7,1,1
100,4,90,er,0.1,2165528187,90,10,0,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,90,ring,0.1,2165528187,90,10,0,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,90,small_world,0.1,2165528187,90,10,1,0,89,0,0,0,0,0.0,0.011111111111111112,0.0,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.0,0,0
100,4,90,scale_free,0.1,2165528187,90,10,0,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,90,er,0.2,2165528187,80,20,0,0,80,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,90,ring,0.2,2165528187,80,20,0,0,80,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,90,small_world,0.2,2165528187,80,20,1,0,79,0,0,0,0,0.0,0.0125,0.0,0.0125,0.0125,0.0125,0.0125,0.0125,0.0,0,0
100,4,90,scale_free,0.2,2165528187,80,20,2,0,78,0,0,0,0,0.0,0.025,0.0,0.025,0.025,0.025,0.025,0.025,0.0,0,0
100,4,90,er,0.3,2165528187,70,30,2,0,68,0,0,0,0,0.0,0.02857142857142857,0.0,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0,0
100,4,90,ring,0.3,2165528187,70,30,0,7,63,0,0,1,7,7.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0,0
100,4,90,small_world,0.3,2165528187,70,30,0,0,70,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,90,scale_free,0.3,2165528187,70,30,4,2,64,2,2,1,2,2.0,0.05714285714285714,0.02857142857142857,0.08571428571428572,0.08571428571428572,0.08571428571428572,0.08571428571428572,0.08571428571428572,0.02857142857142857,1,1
100,4,90,er,0.4,2165528187,60,40,5,4,51,4,4,2,2,2.0,0.08333333333333333,0.06666666666666667,0.15,0.15,0.15,0.15,0.15,0.03333333333333333,1,1
100,4,90,ring,0.4,2165528187,60,40,0,15,45,0,0,2,8,7.5,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.13333333333333333,0,0
100,4,90,small_world,0.4,2165528187,60,40,0,0,60,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,90,scale_free,0.4,2165528187,60,40,1,0,59,0,0,0,0,0.0,0.016666666666666666,0.0,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.0,0,0
100,4,90,er,0.5,2165528187,50,50,5,38,7,2,2,2,36,19.0,0.1,0.76,0.86,0.14,0.14,0.14,0.14,0.72,1,1
100,4,90,ring,0.5,2165528187,50,50,0,24,26,21,21,5,12,4.8,0.0,0.48,0.48,0.42,0.42,0.18,0.18,0.24,1,1
100,4,90,small_world,0.5,2165528187,50,50,1,35,14,0,0,1,35,35.0,0.02,0.7,0.72,0.02,0.02,0.02,0.02,0.7,0,0
100,4,90,scale_free,0.5,2165528187,50,50,2,0,48,0,0,0,0,0.0,0.04,0.0,0.04,0.04,0.04,0.04,0.04,0.0,0,0
100,4,90,er,0.6,2165528187,40,60,5,33,2,33,33,1,33,33.0,0.125,0.825,0.95,0.95,0.95,0.125,0.125,0.825,1,1
100,4,90,ring,0.6,2165528187,40,60,0,23,17,23,23,5,8,4.6,0.0,0.575,0.575,0.575,0.575,0.575,0.575,0.2,1,1
100,4,90,small_world,0.6,2165528187,40,60,2,37,1,4,4,2,33,18.5,0.05,0.925,0.975,0.15,0.15,0.15,0.15,0.825,1,1
100,4,90,scale_free,0.6,2165528187,40,60,2,35,3,0,0,1,35,35.0,0.05,0.875,0.925,0.05,0.05,0.05,0.05,0.875,0,0
100,4,90,er,0.7,2165528187,30,70,4,25,1,25,25,2,23,12.5,0.13333333333333333,0.8333333333333334,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.2,0.2,0.7666666666666667,1,1
100,4,90,ring,0.7,2165528187,30,70,0,30,0,18,18,8,12,3.75,0.0,1.0,1.0,0.6,0.6,0.6,0.6,0.4,1,1
100,4,90,small_world,0.7,2165528187,30,70,1,29,0,29,29,5,16,5.8,0.03333333333333333,0.9666666666666667,1.0,1.0,1.0,0.4666666666666667,0.4666666666666667,0.5333333333333333,1,1
100,4,90,scale_free,0.7,2165528187,30,70,7,23,0,16,16,2,16,11.5,0.23333333333333334,0.7666666666666667,1.0,0.7666666666666667,0.7666666666666667,0.23333333333333334,0.23333333333333334,0.5333333333333333,1,1
100,4,90,er,0.8,2165528187,20,80,8,12,0,12,12,2,10,6.0,0.4,0.6,1.0,1.0,1.0,1.0,1.0,0.5,1,1
100,4,90,ring,0.8,2165528187,20,80,2,18,0,18,18,7,4,2.5714285714285716,0.1,0.9,1.0,1.0,1.0,1.0,1.0,0.2,1,1
100,4,90,small_world,0.8,2165528187,20,80,2,18,0,18,18,4,9,4.5,0.1,0.9,1.0,1.0,1.0,1.0,1.0,0.45,1,1
100,4,90,scale_free,0.8,2165528187,20,80,2,18,0,18,18,2,14,9.0,0.1,0.9,1.0,1.0,1.0,0.3,0.3,0.7,1,1
100,4,90,er,0.9,2165528187,10,90,7,3,0,3,3,1,3,3.0,0.7,0.3,1.0,1.0,1.0,1.0,1.0,0.3,1,1
100,4,90,ring,0.9,2165528187,10,90,3,7,0,7,7,3,3,2.3333333333333335,0.3,0.7,1.0,1.0,1.0,1.0,1.0,0.3,1,1
100,4,90,small_world,0.9,2165528187,10,90,3,7,0,7,7,3,3,2.3333333333333335,0.3,0.7,1.0,1.0,1.0,1.0,1.0,0.3,1,1
100,4,90,scale_free,0.9,2165528187,10,90,0,10,0,10,10,3,4,3.3333333333333335,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1,1
100,4,91,er,0.1,1298892974,90,10,1,0,89,0,0,0,0,0.0,0.011111111111111112,0.0,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.0,0,0
100,4,91,ring,0.1,1298892974,90,10,0,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,91,small_world,0.1,1298892974,90,10,0,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,91,scale_free,0.1,1298892974,90,10,0,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,91,er,0.2,1298892974,80,20,2,0,78,0,0,0,0,0.0,0.025,0.0,0.025,0.025,0.025,0.025,0.025,0.0,0,0
100,4,91,ring,0.2,1298892974,80,20,0,0,80,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,91,small_world,0.2,1298892974,80,20,0,0,80,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,91,scale_free,0.2,1298892974,80,20,1,0,79,0,0,0,0,0.0,0.0125,0.0,0.0125,0.0125,0.0125,0.0125,0.0125,0.0,0,0
100,4,91,er,0.3,1298892974,70,30,2,0,68,0,0,0,0,0.0,0.02857142857142857,0.0,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0,0
100,4,91,ring,0.3,1298892974,70,30,0,0,70,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,91,small_world,0.3,1298892974,70,30,0,0,70,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,4,91,scale_free,0.3,1298892974,70,30,4,0,66,0,0,0,0,0.0,0.05714285714285714,0.0,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.0,0,0
100,4,91,er,0.4,1298892974,60,40,3,0,57,0,0,0,0,0.0,0.05,0.0,0.05,0.05,0.05,0.05,0.05,0.0,0,0
100,4,91,ring,0.4,1298892974,60,40,0,4,56,4,4,2,2,2.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.03333333333333333,1,1
100,4,91,small_world,0.4,1298892974,60,40,0,2,58,2,2,1,2,2.0,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,1,1
100,4,91,scale_free,0.4,1298892974,60,40,4,0,56,0,0,0,0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0,0
100,4,91,er,0.5,1298892974,50,50,3,0,47,0,0,0,0,0.0,0.06,0.0,0.06,0.06,0.06,0.06,0.06,0.0,0,0
100,4,91,ring,0.5,1298892974,50,50,0,13,37,2,2,3,8,4.333333333333333,0.0,0.26,0.26,0.04,0.04,0.04,0.04,0.16,1,1
100,4,91,small_world,0.5,1298892974,50,50,0,5,45,2,2,2,3,2.5,0.0,0.1,0.1,0.04,0.04,0.04,0.04,0.06,1,1
