num_nodes,mean_degree,trial,topology,corrupt_ratio,partition_seed,core_index,core_honest_size,core_corrupt_size,core_total_size,binary_rank,metropolis_rank,hssp_rank_feasible,hlcp_rank_feasible,tractable
100,4,38,ring,0.5,2046561135,0,3,4,7,3,3,True,True,True
100,4,38,small_world,0.5,2046561135,0,18,21,39,17,17,False,False,False
100,4,38,small_world,0.5,2046561135,1,2,4,6,2,2,True,True,True
100,4,38,scale_free,0.5,2046561135,0,39,39,78,32,32,False,False,False
100,4,38,er,0.6,2046561135,0,33,47,80,33,33,True,True,False
100,4,38,ring,0.6,2046561135,0,9,13,22,8,8,False,False,True
100,4,38,ring,0.6,2046561135,1,14,20,34,14,14,True,True,False
100,4,38,ring,0.6,2046561135,2,13,17,30,12,12,False,False,False
100,4,38,ring,0.6,2046561135,3,4,7,11,4,4,True,True,True
100,4,38,small_world,0.6,2046561135,0,6,8,14,6,6,True,True,True
100,4,38,small_world,0.6,2046561135,1,6,8,14,5,5,False,False,True
100,4,38,small_world,0.6,2046561135,2,26,36,62,26,26,True,True,False
100,4,38,small_world,0.6,2046561135,3,2,3,5,2,2,True,True,True
100,4,38,scale_free,0.6,2046561135,0,34,46,80,29,29,False,False,False
100,4,38,er,0.7,2046561135,0,26,46,72,26,26,True,True,False
100,4,38,ring,0.7,2046561135,0,8,14,22,8,8,True,True,True
100,4,38,ring,0.7,2046561135,1,5,10,15,5,5,True,True,True
100,4,38,ring,0.7,2046561135,2,2,4,6,2,2,True,True,True
100,4,38,ring,0.7,2046561135,3,3,7,10,3,3,True,True,True
100,4,38,ring,0.7,2046561135,4,5,9,14,5,5,True,True,True
100,4,38,ring,0.7,2046561135,5,5,8,13,5,5,True,True,True
100,4,38,ring,0.7,2046561135,6,2,5,7,2,2,True,True,True
100,4,38,small_world,0.7,2046561135,0,10,18,28,10,10,True,True,True
100,4,38,small_world,0.7,2046561135,1,3,4,7,3,3,True,True,True
100,4,38,small_world,0.7,2046561135,2,2,4,6,2,2,True,True,True
100,4,38,small_world,0.7,2046561135,3,6,11,17,6,6,True,True,True
100,4,38,small_world,0.7,2046561135,4,5,9,14,5,5,True,True,True
100,4,38,small_world,0.7,2046561135,5,2,3,5,2,2,True,True,True
100,4,38,small_world,0.7,2046561135,6,2,4,6,2,2,True,True,True
100,4,38,scale_free,0.7,2046561135,0,25,40,65,23,23,False,False,False
100,4,38,er,0.8,2046561135,0,19,42,61,19,19,True,True,False
100,4,38,ring,0.8,2046561135,0,4,10,14,4,4,True,True,True
100,4,38,ring,0.8,2046561135,1,4,11,15,4,4,True,True,True
100,4,38,ring,0.8,2046561135,2,2,4,6,2,2,True,True,True
100,4,38,ring,0.8,2046561135,3,2,4,6,2,2,True,True,True
100,4,38,ring,0.8,2046561135,4,2,5,7,2,2,True,True,True
100,4,38,ring,0.8,2046561135,5,3,5,8,3,3,True,True,True
100,4,38,small_world,0.8,2046561135,0,9,19,28,9,9,True,True,True
100,4,38,small_world,0.8,2046561135,1,2,5,7,2,2,True,True,True
100,4,38,small_world,0.8,2046561135,2,3,8,11,3,3,True,True,True
100,4,38,small_world,0.8,2046561135,3,2,4,6,2,2,True,True,True
100,4,38,small_world,0.8,2046561135,4,2,4,6,2,2,True,True,True
100,4,38,scale_free,0.8,2046561135,0,17,40,57,17,17,True,True,False
100,4,38,scale_free,0.8,2046561135,1,2,3,5,2,2,True,True,True
100,4,38,er,0.9,2046561135,0,9,30,39,9,9,True,True,True
100,4,38,ring,0.9,2046561135,0,2,6,8,2,2,True,True,True
100,4,38,ring,0.9,2046561135,1,2,5,7,2,2,True,True,True
100,4,38,small_world,0.9,2046561135,0,2,5,7,2,2,True,True,True
100,4,38,small_world,0.9,2046561135,1,2,4,6,2,2,True,True,True
100,4,38,scale_free,0.9,2046561135,0,8,35,43,8,8,True,True,True
100,4,38,scale_free,0.9,2046561135,1,2,3,5,2,2,True,True,True
100,4,39,ring,0.4,1214891787,0,6,6,12,5,5,False,False,True
100,4,39,ring,0.4,1214891787,1,11,11,22,10,10,False,False,False
100,4,39,er,0.5,1214891787,0,35,37,72,33,33,False,False,False
100,4,39,ring,0.5,1214891787,0,6,6,12,5,5,False,False,True
100,4,39,ring,0.5,1214891787,1,9,11,20,7,7,False,False,True
100,4,39,ring,0.5,1214891787,2,22,25,47,21,21,False,False,False
100,4,39,small_world,0.5,1214891787,0,46,46,92,40,40,False,False,False
100,4,39,scale_free,0.5,1214891787,0,41,45,86,34,34,False,False,False
100,4,39,er,0.6,1214891787,0,31,44,75,31,31,True,True,False
100,4,39,ring,0.6,1214891787,0,14,15,29,13,13,False,False,False
100,4,39,ring,0.6,1214891787,1,10,13,23,8,8,False,False,True
100,4,39,ring,0.6,1214891787,2,6,12,18,6,6,True,True,True
100,4,39,ring,0.6,1214891787,3,10,15,25,10,10,True,True,True
100,4,39,small_world,0.6,1214891787,0,35,50,85,33,33,False,False,False
100,4,39,small_world,0.6,1214891787,1,4,6,10,4,4,True,True,True
100,4,39,scale_free,0.6,1214891787,0,32,50,82,29,29,False,False,False
100,4,39,er,0.7,1214891787,0,25,48,73,25,25,True,True,False
100,4,39,ring,0.7,1214891787,0,13,23,36,13,13,True,True,False
100,4,39,ring,0.7,1214891787,1,6,12,18,6,6,True,True,True
100,4,39,ring,0.7,1214891787,2,2,5,7,2,2,True,True,True
100,4,39,ring,0.7,1214891787,3,4,7,11,4,4,True,True,True
100,4,39,ring,0.7,1214891787,4,2,5,7,2,2,True,True,True
100,4,39,ring,0.7,1214891787,5,3,7,10,3,3,True,True,True
100,4,39,small_world,0.7,1214891787,0,20,38,58,20,20,True,True,False
100,4,39,small_world,0.7,1214891787,1,3,4,7,3,3,True,True,True
100,4,39,small_world,0.7,1214891787,2,3,7,10,3,3,True,True,True
100,4,39,scale_free,0.7,1214891787,0,27,55,82,25,25,False,False,False
100,4,39,er,0.8,1214891787,0,16,41,57,16,16,True,True,False
100,4,39,ring,0.8,1214891787,0,8,18,26,8,8,True,True,True
100,4,39,ring,0.8,1214891787,1,5,13,18,5,5,True,True,True
100,4,39,ring,0.8,1214891787,2,3,7,10,3,3,True,True,True
100,4,39,small_world,0.8,1214891787,0,14,34,48,14,14,True,True,False
100,4,39,small_world,0.8,1214891787,1,3,7,10,3,3,True,True,True
100,4,39,scale_free,0.8,1214891787,0,20,36,56,20,20,True,True,False
100,4,39,er,0.9,1214891787,0,4,14,18,4,4,True,True,True
100,4,39,ring,0.9,1214891787,0,2,5,7,2,2,True,True,True
100,4,39,ring,0.9,1214891787,1,3,8,11,3,3,True,True,True
100,4,39,ring,0.9,1214891787,2,2,6,8,2,2,True,True,True
100,4,39,small_world,0.9,1214891787,0,2,4,6,2,2,True,True,True
100,4,39,small_world,0.9,1214891787,1,5,17,22,5,5,True,True,True
100,4,39,scale_free,0.9,1214891787,0,10,28,38,10,10,True,True,True
100,4,40,ring,0.3,1730507882,0,2,2,4,2,2,True,True,True
100,4,40,small_world,0.3,1730507882,0,2,2,4,2,2,True,True,True
100,4,40,small_world,0.3,1730507882,1,2,2,4,2,2,True,True,True
100,4,40,ring,0.4,1730507882,0,19,21,40,17,17,False,False,False
100,4,40,ring,0.4,1730507882,1,2,2,4,2,2,True,True,True
100,4,40,small_world,0.4,1730507882,0,7,9,16,7,7,True,True,True
100,4,40,small_world,0.4,1730507882,1,2,2,4,2,2,True,True,True
100,4,40,ring,0.5,1730507882,0,16,20,36,15,15,False,False,False
100,4,40,ring,0.5,1730507882,1,3,4,7,3,3,True,True,True
100,4,40,ring,0.5,1730507882,2,2,6,8,2,2,True,True,True
100,4,40,ring,0.5,1730507882,3,2,2,4,2,2,True,True,True
100,4,40,ring,0.5,1730507882,4,3,4,7,3,3,True,True,True
100,4,40,small_world,0.5,1730507882,0,7,9,16,7,7,True,True,True
100,4,40,small_world,0.5,1730507882,1,3,4,7,2,2,False,False,True
100,4,40,small_world,0.5,1730507882,2,2,2,4,2,2,True,True,True
100,4,40,scale_free,0.5,1730507882,0,43,46,89,37,37,False,False,False
100,4,40,er,0.6,1730507882,0,38,49,87,38,38,True,True,False
100,4,40,ring,0.6,1730507882,0,4,5,9,4,4,True,True,True
100,4,40,ring,0.6,1730507882,1,4,9,13,4,4,True,True,True
100,4,40,ring,0.6,1730507882,2,5,5,10,4,4,False,False,True
100,4,40,ring,0.6,1730507882,3,2,6,8,2,2,True,True,True
100,4,40,ring,0.6,1730507882,4,2,2,4,2,2,True,True,True
100,4,40,ring,0.6,1730507882,5,3,4,7,3,3,True,True,True
100,4,40,small_world,0.6,1730507882,0,28,32,60,26,26,False,False,False
100,4,40,small_world,0.6,1730507882,1,4,9,13,4,4,True,True,True
100,4,40,small_world,0.6,1730507882,2,3,5,8,2,2,False,False,True
100,4,40,small_world,0.6,1730507882,3,2,2,4,2,2,True,True,True
100,4,40,scale_free,0.6,1730507882,0,36,50,86,32,32,False,False,False
100,4,40,er,0.7,1730507882,0,29,50,79,29,29,True,True,False
100,4,40,ring,0.7,1730507882,0,3,6,9,3,3,True,True,True
100,4,40,ring,0.7,1730507882,1,2,4,6,2,2,True,True,True
100,4,40,ring,0.7,1730507882,2,4,6,10,4,4,True,True,True
100,4,40,ring,0.7,1730507882,3,4,7,11,4,4,True,True,True
100,4,40,ring,0.7,1730507882,4,2,6,8,2,2,True,True,True
100,4,40,ring,0.7,1730507882,5,7,13,20,7,7,True,True,True
100,4,40,small_world,0.7,1730507882,0,6,14,20,6,6,True,True,True
100,4,40,small_world,0.7,1730507882,1,2,3,5,2,2,True,True,True
100,4,40,small_world,0.7,1730507882,2,3,9,12,3,3,True,True,True
100,4,40,small_world,0.7,1730507882,3,2,3,5,2,2,True,True,True
100,4,40,small_world,0.7,1730507882,4,2,4,6,2,2,True,True,True
100,4,40,small_world,0.7,1730507882,5,4,6,10,4,4,True,True,True
100,4,40,small_world,0.7,1730507882,6,7,9,16,7,7,True,True,True
100,4,40,small_world,0.7,1730507882,7,2,3,5,2,2,True,True,True
100,4,40,scale_free,0.7,1730507882,0,28,56,84,28,28,True,True,False
100,4,40,er,0.8,1730507882,0,19,46,65,19,19,True,True,False
100,4,40,ring,0.8,1730507882,0,3,6,9,3,3,True,True,True
100,4,40,ring,0.8,1730507882,1,2,7,9,2,2,True,True,True
100,4,40,ring,0.8,1730507882,2,6,14,20,6,6,True,True,True
100,4,40,ring,0.8,1730507882,3,4,9,13,4,4,True,True,True
100,4,40,small_world,0.8,1730507882,0,4,10,14,4,4,True,True,True
100,4,40,small_world,0.8,1730507882,1,4,10,14,4,4,True,True,True
100,4,40,small_world,0.8,1730507882,2,4,12,16,4,4,True,True,True
100,4,40,small_world,0.8,1730507882,3,2,4,6,2,2,True,True,True
100,4,40,scale_free,0.8,1730507882,0,14,52,66,14,14,True,True,False
100,4,40,scale_free,0.8,1730507882,1,4,6,10,4,4,True,True,True
100,4,40,er,0.9,1730507882,0,7,17,24,7,7,True,True,True
100,4,40,ring,0.9,1730507882,0,2,5,7,2,2,True,True,True
100,4,40,ring,0.9,1730507882,1,4,11,15,4,4,True,True,True
100,4,40,small_world,0.9,1730507882,0,2,7,9,2,2,True,True,True
100,4,40,small_world,0.9,1730507882,1,4,13,17,4,4,True,True,True
100,4,40,scale_free,0.9,1730507882,0,3,8,11,3,3,True,True,True
100,4,40,scale_free,0.9,1730507882,1,5,21,26,5,5,True,True,True
100,4,41,scale_free,0.1,863016966,0,2,2,4,2,2,True,True,True
100,4,41,er,0.5,863016966,0,41,41,82,36,36,False,False,False
100,4,41,ring,0.5,863016966,0,14,17,31,13,13,False,False,False
100,4,41,ring,0.5,863016966,1,10,14,24,9,9,False,False,True
100,4,41,small_world,0.5,863016966,0,36,39,75,34,34,False,False,False
100,4,41,small_world,0.5,863016966,1,6,8,14,5,5,False,False,True
100,4,41,er,0.6,863016966,0,32,44,76,31,31,False,False,False
100,4,41,ring,0.6,863016966,0,17,21,38,13,13,False,False,False
100,4,41,ring,0.6,863016966,1,11,13,24,11,11,True,True,False
100,4,41,ring,0.6,863016966,2,4,5,9,3,3,False,False,True
100,4,41,ring,0.6,863016966,3,2,2,4,2,2,True,True,True
100,4,41,ring,0.6,863016966,4,5,11,16,5,5,True,True,True
100,4,41,small_world,0.6,863016966,0,33,47,80,32,32,False,False,False
100,4,41,small_world,0.6,863016966,1,2,2,4,2,2,True,True,True
100,4,41,scale_free,0.6,863016966,0,33,35,68,27,27,False,False,False
100,4,41,er,0.7,863016966,0,22,40,62,22,22,True,True,False
100,4,41,ring,0.7,863016966,0,20,33,53,20,20,True,True,False
100,4,41,ring,0.7,863016966,1,2,2,4,2,2,True,True,True
100,4,41,ring,0.7,863016966,2,2,2,4,2,2,True,True,True
100,4,41,ring,0.7,863016966,3,5,11,16,5,5,True,True,True
100,4,41,small_world,0.7,863016966,0,26,46,72,25,25,False,False,False
100,4,41,small_world,0.7,863016966,1,2,3,5,2,2,True,True,True
100,4,41,small_world,0.7,863016966,2,2,2,4,2,2,True,True,True
100,4,41,scale_free,0.7,863016966,0,24,33,57,23,23,False,False,False
100,4,41,er,0.8,863016966,0,17,38,55,17,17,True,True,False
100,4,41,ring,0.8,863016966,0,3,10,13,3,3,True,True,True
100,4,41,ring,0.8,863016966,1,3,6,9,3,3,True,True,True
100,4,41,ring,0.8,863016966,2,7,14,21,7,7,True,True,True
100,4,41,ring,0.8,863016966,3,3,4,7,3,3,True,True,True
100,4,41,ring,0.8,863016966,4,3,6,9,3,3,True,True,True
100,4,41,small_world,0.8,863016966,0,3,11,14,3,3,True,True,True
100,4,41,small_world,0.8,863016966,1,4,10,14,4,4,True,True,True
100,4,41,small_world,0.8,863016966,2,7,14,21,7,7,True,True,True
100,4,41,small_world,0.8,863016966,3,3,5,8,3,3,True,True,True
100,4,41,small_world,0.8,863016966,4,3,5,8,3,3,True,True,True
100,4,41,scale_free,0.8,863016966,0,18,37,55,18,18,True,True,False
100,4,41,er,0.9,863016966,0,7,21,28,7,7,True,True,True
100,4,41,ring,0.9,863016966,0,2,7,9,2,2,True,True,True
100,4,41,ring,0.9,863016966,1,3,6,9,3,3,True,True,True
100,4,41,ring,0.9,863016966,2,2,5,7,2,2,True,True,True
100,4,41,small_world,0.9,863016966,0,2,8,10,2,2,True,True,True
100,4,41,small_world,0.9,863016966,1,3,5,8,3,3,True,True,True
100,4,41,small_world,0.9,863016966,2,2,6,8,2,2,True,True,True
100,4,41,scale_free,0.9,863016966,0,7,22,29,7,7,True,True,True
100,4,41,scale_free,0.9,863016966,1,2,7,9,2,2,True,True,True
100,4,42,er,0.3,706689272,0,2,2,4,2,2,True,True,True
100,4,42,ring,0.3,706689272,0,2,2,4,2,2,True,True,True
100,4,42,ring,0.3,706689272,1,4,5,9,3,3,False,False,True
100,4,42,ring,0.4,706689272,0,2,2,4,2,2,True,True,True
100,4,42,ring,0.4,706689272,1,2,2,4,2,2,True,True,True
100,4,42,ring,0.4,706689272,2,4,6,10,4,4,True,True,True
100,4,42,er,0.5,706689272,0,42,42,84,40,40,False,False,False
100,4,42,ring,0.5,706689272,0,2,2,4,2,2,True,True,True
100,4,42,ring,0.5,706689272,1,6,6,12,5,5,False,False,True
100,4,42,ring,0.5,706689272,2,2,2,4,2,2,True,True,True
100,4,42,ring,0.5,706689272,3,4,6,10,4,4,True,True,True
100,4,42,ring,0.5,706689272,4,2,2,4,2,2,True,True,True
100,4,42,ring,0.5,706689272,5,2,2,4,2,2,True,True,True
100,4,42,small_world,0.5,706689272,0,7,8,15,7,7,True,True,True
100,4,42,small_world,0.5,706689272,1,4,6,10,4,4,True,True,True
100,4,42,small_world,0.5,706689272,2,2,2,4,2,2,True,True,True
100,4,42,small_world,0.5,706689272,3,2,2,4,2,2,True,True,True
100,4,42,scale_free,0.5,706689272,0,2,2,4,2,2,True,True,True
100,4,42,er,0.6,706689272,0,34,48,82,33,33,False,False,False
100,4,42,ring,0.6,706689272,0,5,7,12,5,5,True,True,True
100,4,42,ring,0.6,706689272,1,10,13,23,10,10,True,True,True
100,4,42,ring,0.6,706689272,2,13,15,28,13,13,True,True,False
100,4,42,ring,0.6,706689272,3,3,4,7,3,3,True,True,True
100,4,42,ring,0.6,706689272,4,2,2,4,2,2,True,True,True
100,4,42,ring,0.6,706689272,5,6,7,13,6,6,True,True,True
100,4,42,small_world,0.6,706689272,0,19,24,43,18,18,False,False,False
100,4,42,small_world,0.6,706689272,1,15,17,32,15,15,True,True,False
100,4,42,small_world,0.6,706689272,2,3,4,7,3,3,True,True,True
100,4,42,small_world,0.6,706689272,3,2,2,4,2,2,True,True,True
100,4,42,scale_free,0.6,706689272,0,36,42,78,30,30,False,False,False
100,4,42,er,0.7,706689272,0,24,45,69,23,23,False,False,False
100,4,42,ring,0.7,706689272,0,4,6,10,4,4,True,True,True
100,4,42,ring,0.7,706689272,1,4,6,10,4,4,True,True,True
100,4,42,ring,0.7,706689272,2,3,5,8,3,3,True,True,True
100,4,42,ring,0.7,706689272,3,7,12,19,7,7,True,True,True
100,4,42,ring,0.7,706689272,4,3,4,7,3,3,True,True,True
100,4,42,ring,0.7,706689272,5,2,2,4,2,2,True,True,True
100,4,42,ring,0.7,706689272,6,5,8,13,5,5,True,True,True
100,4,42,small_world,0.7,706689272,0,11,20,31,11,11,True,True,False
100,4,42,small_world,0.7,706689272,1,7,14,21,7,7,True,True,True
100,4,42,small_world,0.7,706689272,2,3,5,8,3,3,True,True,True
100,4,42,small_world,0.7,706689272,3,3,4,7,3,3,True,True,True
100,4,42,small_world,0.7,706689272,4,2,2,4,2,2,True,True,True
100,4,42,small_world,0.7,706689272,5,3,3,6,3,3,True,True,True
100,4,42,scale_free,0.7,706689272,0,26,43,69,26,26,True,True,False
100,4,42,er,0.8,706689272,0,18,43,61,18,18,True,True,False
100,4,42,ring,0.8,706689272,0,2,4,6,2,2,True,True,True
100,4,42,ring,0.8,706689272,1,3,7,10,3,3,True,True,True
100,4,42,ring,0.8,706689272,2,2,4,6,2,2,True,True,True
100,4,42,ring,0.8,706689272,3,7,12,19,7,7,True,True,True
100,4,42,ring,0.8,706689272,4,3,8,11,3,3,True,True,True
100,4,42,small_world,0.8,706689272,0,3,8,11,3,3,True,True,True
100,4,42,small_world,0.8,706689272,1,4,10,14,4,4,True,True,True
100,4,42,small_world,0.8,706689272,2,5,10,15,5,5,True,True,True
100,4,42,small_world,0.8,706689272,3,2,4,6,2,2,True,True,True
100,4,42,small_world,0.8,706689272,4,3,5,8,3,3,True,True,True
100,4,42,scale_free,0.8,706689272,0,17,39,56,17,17,True,True,False
100,4,42,er,0.9,706689272,0,9,26,35,9,9,True,True,True
100,4,42,ring,0.9,706689272,0,2,6,8,2,2,True,True,True
100,4,42,ring,0.9,706689272,1,2,5,7,2,2,True,True,True
100,4,42,ring,0.9,706689272,2,2,5,7,2,2,True,True,True
100,4,42,small_world,0.9,706689272,0,2,6,8,2,2,True,True,True
100,4,42,small_world,0.9,706689272,1,2,5,7,2,2,True,True,True
100,4,42,scale_free,0.9,706689272,0,2,5,7,2,2,True,True,True
100,4,42,scale_free,0.9,706689272,1,3,4,7,3,3,True,True,True
100,4,43,ring,0.4,674242762,0,2,2,4,2,2,True,True,True
100,4,43,ring,0.4,674242762,1,6,6,12,5,5,False,False,True
100,4,43,er,0.5,674242762,0,37,40,77,34,34,False,False,False
100,4,43,er,0.5,674242762,1,3,3,6,3,3,True,True,True
100,4,43,ring,0.5,674242762,0,4,6,10,4,4,True,True,True
100,4,43,ring,0.5,674242762,1,8,10,18,8,8,True,True,True
100,4,43,ring,0.5,674242762,2,2,4,6,2,2,True,True,True
100,4,43,small_world,0.5,674242762,0,35,37,72,31,31,False,False,False
100,4,43,scale_free,0.5,674242762,0,42,42,84,31,31,False,False,False
100,4,43,er,0.6,674242762,0,26,41,67,26,26,True,True,False
100,4,43,er,0.6,674242762,1,2,2,4,2,2,True,True,True
100,4,43,ring,0.6,674242762,0,11,11,22,9,9,False,False,False
100,4,43,ring,0.6,674242762,1,6,9,15,6,6,True,True,True
100,4,43,ring,0.6,674242762,2,2,2,4,2,2,True,True,True
100,4,43,ring,0.6,674242762,3,2,2,4,2,2,True,True,True
100,4,43,ring,0.6,674242762,4,3,4,7,3,3,True,True,True
100,4,43,ring,0.6,674242762,5,2,5,7,2,2,True,True,True
100,4,43,ring,0.6,674242762,6,12,15,27,12,12,True,True,False
100,4,43,ring,0.6,674242762,7,2,4,6,2,2,True,True,True
100,4,43,small_world,0.6,674242762,0,12,13,25,10,10,False,False,False
100,4,43,small_world,0.6,674242762,1,6,8,14,6,6,True,True,True
100,4,43,small_world,0.6,674242762,2,18,25,43,18,18,True,True,False
100,4,43,scale_free,0.6,674242762,0,33,49,82,28,28,False,False,False
100,4,43,er,0.7,674242762,0,23,45,68,23,23,True,True,False
100,4,43,er,0.7,674242762,1,3,3,6,3,3,True,True,True
100,4,43,ring,0.7,674242762,0,9,13,22,8,8,False,False,True
100,4,43,ring,0.7,674242762,1,5,8,13,5,5,True,True,True
100,4,43,ring,0.7,674242762,2,2,2,4,2,2,True,True,True
100,4,43,ring,0.7,674242762,3,3,4,7,3,3,True,True,True
100,4,43,ring,0.7,674242762,4,2,5,7,2,2,True,True,True
100,4,43,ring,0.7,674242762,5,5,11,16,5,5,True,True,True
100,4,43,ring,0.7,674242762,6,2,4,6,2,2,True,True,True
100,4,43,small_world,0.7,674242762,0,26,46,72,26,26,True,True,False
100,4,43,scale_free,0.7,674242762,0,26,49,75,25,25,False,False,False
100,4,43,er,0.8,674242762,0,17,41,58,17,17,True,True,False
100,4,43,ring,0.8,674242762,0,5,9,14,5,5,True,True,True
100,4,43,ring,0.8,674242762,1,2,6,8,2,2,True,True,True
100,4,43,ring,0.8,674242762,2,2,5,7,2,2,True,True,True
100,4,43,ring,0.8,674242762,3,2,5,7,2,2,True,True,True
100,4,43,ring,0.8,674242762,4,2,7,9,2,2,True,True,True
100,4,43,ring,0.8,674242762,5,2,4,6,2,2,True,True,True
100,4,43,small_world,0.8,674242762,0,3,5,8,3,3,True,True,True
100,4,43,small_world,0.8,674242762,1,7,20,27,7,7,True,True,True
100,4,43,small_world,0.8,674242762,2,2,4,6,2,2,True,True,True
100,4,43,small_world,0.8,674242762,3,5,13,18,5,5,True,True,True
100,4,43,scale_free,0.8,674242762,0,19,32,51,19,19,True,True,False
100,4,43,er,0.9,674242762,0,2,3,5,2,2,True,True,True
100,4,43,er,0.9,674242762,1,4,18,22,4,4,True,True,True
100,4,43,ring,0.9,674242762,0,2,6,8,2,2,True,True,True
100,4,43,ring,0.9,674242762,1,2,6,8,2,2,True,True,True
100,4,43,ring,0.9,674242762,2,2,5,7,2,2,True,True,True
100,4,43,ring,0.9,674242762,3,2,7,9,2,2,True,True,True
100,4,43,small_world,0.9,674242762,0,2,6,8,2,2,True,True,True
100,4,43,small_world,0.9,674242762,1,3,9,12,3,3,True,True,True
100,4,43,small_world,0.9,674242762,2,2,4,6,2,2,True,True,True
100,4,43,small_world,0.9,674242762,3,2,6,8,2,2,True,True,True
100,4,43,scale_free,0.9,674242762,0,5,11,16,5,5,True,True,True
100,4,43,scale_free,0.9,674242762,1,2,5,7,2,2,True,True,True
100,4,43,scale_free,0.9,674242762,2,2,2,4,2,2,True,True,True
100,4,44,er,0.3,3075354641,0,2,2,4,2,2,True,True,True
100,4,44,ring,0.5,3075354641,0,9,11,20,8,8,False,False,True
100,4,44,ring,0.5,3075354641,1,3,3,6,2,2,False,False,True
100,4,44,ring,0.5,3075354641,2,11,13,24,11,11,True,True,False
100,4,44,ring,0.5,3075354641,3,4,4,8,3,3,False,False,True
100,4,44,ring,0.5,3075354641,4,5,6,11,4,4,False,False,True
100,4,44,small_world,0.5,3075354641,0,28,34,62,27,27,False,False,False
100,4,44,scale_free,0.5,3075354641,0,31,41,72,29,29,False,False,False
100,4,44,er,0.6,3075354641,0,31,41,72,30,30,False,False,False
100,4,44,ring,0.6,3075354641,0,10,13,23,10,10,True,True,True
100,4,44,ring,0.6,3075354641,1,12,18,30,12,12,True,True,False
100,4,44,ring,0.6,3075354641,2,7,8,15,6,6,False,False,True
100,4,44,ring,0.6,3075354641,3,2,4,6,2,2,True,True,True
100,4,44,ring,0.6,3075354641,4,7,10,17,7,7,True,True,True
100,4,44,ring,0.6,3075354641,5,2,6,8,2,2,True,True,True
100,4,44,small_world,0.6,3075354641,0,23,34,57,23,23,True,True,False
100,4,44,small_world,0.6,3075354641,1,4,6,10,4,4,True,True,True
100,4,44,small_world,0.6,3075354641,2,4,4,8,3,3,False,False,True
100,4,44,small_world,0.6,3075354641,3,2,4,6,2,2,True,True,True
100,4,44,small_world,0.6,3075354641,4,7,10,17,7,7,True,True,True
100,4,44,scale_free,0.6,3075354641,0,27,47,74,27,27,True,True,False
100,4,44,er,0.7,3075354641,0,26,44,70,26,26,True,True,False
100,4,44,ring,0.7,3075354641,0,5,6,11,5,5,True,True,True
100,4,44,ring,0.7,3075354641,1,4,8,12,4,4,True,True,True
100,4,44,ring,0.7,3075354641,2,2,6,8,2,2,True,True,True
100,4,44,ring,0.7,3075354641,3,2,4,6,2,2,True,True,True
100,4,44,ring,0.7,3075354641,4,7,8,15,6,6,False,False,True
100,4,44,ring,0.7,3075354641,5,6,11,17,6,6,True,True,True
100,4,44,small_world,0.7,3075354641,0,7,11,18,7,7,True,True,True
100,4,44,small_world,0.7,3075354641,1,6,15,21,6,6,True,True,True
100,4,44,small_world,0.7,3075354641,2,3,5,8,3,3,True,True,True
100,4,44,small_world,0.7,3075354641,3,4,4,8,3,3,False,False,True
100,4,44,small_world,0.7,3075354641,4,6,11,17,6,6,True,True,True
100,4,44,scale_free,0.7,3075354641,0,23,52,75,23,23,True,True,False
100,4,44,er,0.8,3075354641,0,17,36,53,17,17,True,True,False
100,4,44,ring,0.8,3075354641,0,3,8,11,3,3,True,True,True
100,4,44,ring,0.8,3075354641,1,4,8,12,4,4,True,True,True
100,4,44,ring,0.8,3075354641,2,2,4,6,2,2,True,True,True
100,4,44,ring,0.8,3075354641,3,4,9,13,4,4,True,True,True
100,4,44,ring,0.8,3075354641,4,4,8,12,4,4,True,True,True
100,4,44,small_world,0.8,3075354641,0,9,23,32,9,9,True,True,True
100,4,44,small_world,0.8,3075354641,1,4,9,13,4,4,True,True,True
100,4,44,small_world,0.8,3075354641,2,4,8,12,4,4,True,True,True
100,4,44,scale_free,0.8,3075354641,0,20,55,75,20,20,True,True,False
100,4,44,er,0.9,3075354641,0,9,21,30,9,9,True,True,True
100,4,44,ring,0.9,3075354641,0,4,8,12,4,4,True,True,True
100,4,44,small_world,0.9,3075354641,0,2,7,9,2,2,True,True,True
100,4,44,small_world,0.9,3075354641,1,4,9,13,4,4,True,True,True
100,4,44,scale_free,0.9,3075354641,0,10,31,41,10,10,True,True,True
100,4,45,ring,0.3,1320047871,0,2,2,4,2,2,True,True,True
100,4,45,small_world,0.3,1320047871,0,2,2,4,2,2,True,True,True
100,4,45,ring,0.4,1320047871,0,3,3,6,2,2,False,False,True
100,4,45,ring,0.4,1320047871,1,2,2,4,2,2,True,True,True
100,4,45,ring,0.4,1320047871,2,11,13,24,11,11,True,True,False
100,4,45,small_world,0.4,1320047871,0,3,3,6,2,2,False,False,True
100,4,45,small_world,0.4,1320047871,1,2,2,4,2,2,True,True,True
100,4,45,er,0.5,1320047871,0,40,42,82,37,38,False,False,False
100,4,45,ring,0.5,1320047871,0,3,3,6,2,2,False,False,True
100,4,45,ring,0.5,1320047871,1,2,2,4,2,2,True,True,True
100,4,45,ring,0.5,1320047871,2,2,4,6,2,2,True,True,True
100,4,45,ring,0.5,1320047871,3,3,5,8,3,3,True,True,True
100,4,45,ring,0.5,1320047871,4,8,13,21,8,8,True,True,True
100,4,45,small_world,0.5,1320047871,0,3,3,6,2,2,False,False,True
